NEWID,ALLOC,COST,PUB_FLAG,UCC,EXPNSQDY,EXPN_QDY,EXPNWKDY,EXPN_KDY,EXPNMO,EXPNMO_,EXPNYR,EXPNYR_
05689562,0,4.05000,2,120410,4,D,7,D,02,D,2024,D
05689562,0,1.01000,2,120410,4,D,7,D,02,D,2024,D
05689562,0,2.47000,2,120410,4,D,7,D,02,D,2024,D
05689562,0,2.01000,2,120410,4,D,7,D,02,D,2024,D
05689562,0,3.04000,2,160320,4,D,7,D,02,D,2024,D
05689562,0,2.53000,2,160320,4,D,7,D,02,D,2024,D
05689562,0,9.74000,2,170110,4,D,7,D,02,D,2024,D
05689562,1,6.33072,2,170539,4,D,7,D,02,D,2024,D
05689562,0,4.06000,2,180310,4,D,7,D,02,D,2024,D
05689562,0,7.11000,2,180310,4,D,7,D,02,D,2024,D
05689562,1,3.83928,2,180410,4,D,7,D,02,D,2024,D
05689562,0,5.89000,2,180510,4,D,7,D,02,D,2024,D
05689562,0,22.47000,2,190400,1,D,4,D,01,D,2024,D
05689562,0,98.00000,2,190400,3,D,6,D,02,D,2024,D
05689562,0,9.75000,2,190400,6,D,2,D,02,D,2024,D
05689562,0,20.58000,2,200119,4,D,7,D,02,D,2024,D
05689562,0,349.06000,1,230900,2,D,5,D,02,D,2024,D
05689562,0,19.44000,1,240310,3,D,6,D,02,D,2024,D
05689562,0,15.73000,1,240320,2,D,5,D,02,D,2024,D
05689562,0,70.14000,1,260110,3,D,6,D,02,D,2024,D
05689562,0,7.45000,2,320130,3,D,6,D,02,D,2024,D
05689562,0,10.83000,2,320140,2,D,5,D,02,D,2024,D
05689562,0,9.76000,2,320140,6,D,2,D,02,D,2024,D
05689562,0,3.24000,2,330119,4,D,7,D,02,D,2024,D
05689562,0,9.21000,2,330119,4,D,7,D,02,D,2024,D
05689562,0,16.25000,2,330310,4,D,7,D,02,D,2024,D
05689562,0,30.57000,2,410130,2,D,5,D,02,D,2024,D
05689562,0,1179.58000,1,490100,7,D,3,D,02,D,2024,D
05689562,0,20.00000,1,520531,1,D,4,D,01,D,2024,D
05689562,0,13.78000,1,520531,1,D,4,D,01,D,2024,D
05689562,1,5.28172,1,590230,3,D,6,D,02,D,2024,D
05689562,0,20.24000,2,610310,2,D,5,D,02,D,2024,D
05689562,0,9.74000,2,640119,6,D,2,D,02,D,2024,D
05689562,0,18.43000,2,640310,3,D,6,D,02,D,2024,D
05689562,0,8.65000,2,640410,4,D,7,D,02,D,2024,D
05689562,1,8.36828,2,660000,3,D,6,D,02,D,2024,D
05689562,0,16.17000,1,690118,6,D,2,D,02,D,2024,D
05689562,0,110.14000,2,790420,1,D,4,D,01,D,2024,D
05689591,0,3.62000,2,010210,6,D,4,D,01,D,2024,D
05689591,0,3.48000,2,020810,6,D,4,D,01,D,2024,D
05689591,0,5.82000,2,020820,6,D,4,D,01,D,2024,D
05689591,0,9.96000,2,040319,6,D,4,D,01,D,2024,D
05689591,0,3.34000,2,080110,6,D,4,D,01,D,2024,D
05689591,0,2.08000,2,100119,6,D,4,D,01,D,2024,D
05689591,0,2.88000,2,100210,6,D,4,D,01,D,2024,D
05689591,0,2.58000,2,100210,6,D,4,D,01,D,2024,D
05689591,0,12.96000,2,100410,6,D,4,D,01,D,2024,D
05689591,0,6.48000,2,100410,6,D,4,D,01,D,2024,D
05689591,0,4.67000,2,100410,6,D,4,D,01,D,2024,D
05689591,0,3.28000,2,100519,6,D,4,D,01,D,2024,D
05689591,0,2.02000,2,110210,6,D,4,D,01,D,2024,D
05689591,0,2.88000,2,120410,6,D,4,D,01,D,2024,D
05689591,0,5.24000,2,170531,6,D,4,D,01,D,2024,D
05689591,0,19.95000,2,170539,5,D,3,D,01,D,2024,D
05689591,0,10.07000,2,170539,5,D,3,D,01,D,2024,D
05689591,0,11.50000,2,180410,6,D,4,D,01,D,2024,D
05689591,0,2.24000,2,180410,6,D,4,D,01,D,2024,D
05689591,0,1.99000,2,180510,5,D,3,D,01,D,2024,D
05689591,0,7.28000,2,180612,6,D,4,D,01,D,2024,D
05689591,0,2.68000,2,180710,6,D,4,D,01,D,2024,D
05689591,0,16.94000,2,190400,7,D,5,D,01,D,2024,D
05689591,0,58.46000,2,190500,6,D,4,D,01,D,2024,D
05689591,0,18.36000,2,330310,6,D,4,D,01,D,2024,D
05689591,0,10.82000,2,330310,6,D,4,D,01,D,2024,D
05689591,0,16.97000,2,330410,5,D,3,D,01,D,2024,D
05689591,0,16.22000,2,330510,6,D,4,D,01,D,2024,D
05689591,0,10.82000,2,640310,5,D,3,D,01,D,2024,D
05689591,0,64.54000,2,690120,1,D,6,D,01,D,2024,D
05689591,0,59.60000,2,690120,5,D,3,D,01,D,2024,D
05689592,0,4.68000,2,020610,3,D,1,D,01,D,2024,D
05689592,0,3.34000,2,080110,3,D,1,D,01,D,2024,D
05689592,0,8.92000,2,080110,3,D,1,D,01,D,2024,D
05689592,0,4.16000,2,100119,3,D,1,D,01,D,2024,D
05689592,0,4.94000,2,100210,3,D,1,D,01,D,2024,D
05689592,0,11.94000,2,100210,3,D,1,D,01,D,2024,D
05689592,0,4.16000,2,100519,3,D,1,D,01,D,2024,D
05689592,0,1.37000,2,110210,3,D,1,D,01,D,2024,D
05689592,0,1.31000,2,120410,3,D,1,D,01,D,2024,D
05689592,0,3.98000,2,170520,3,D,1,D,01,D,2024,D
05689592,0,6.56000,2,170539,3,D,1,D,01,D,2024,D
05689592,0,3.12000,2,180210,3,D,1,D,01,D,2024,D
05689592,0,5.88000,2,180220,3,D,1,D,01,D,2024,D
05689592,0,3.64000,2,180612,3,D,1,D,01,D,2024,D
05689592,0,24.61000,2,190400,1,D,6,D,01,D,2024,D
05689592,0,11.79000,2,190400,5,D,3,D,01,D,2024,D
05689592,0,41.38000,1,240110,6,D,4,D,01,D,2024,D
05689592,0,3.99000,2,330310,3,D,1,D,01,D,2024,D
05689592,0,12.88000,2,330310,3,D,1,D,01,D,2024,D
05689592,0,44.90000,1,470111,3,D,1,D,01,D,2024,D
05689592,0,5.69000,2,550210,3,D,1,D,01,D,2024,D
05689592,0,24.74000,2,550210,3,D,1,D,01,D,2024,D
05689592,0,130.96000,2,690120,3,D,1,D,01,D,2024,D
05689601,0,13.97000,2,010320,3,D,6,D,01,D,2024,D
05689601,1,5.00000,2,110110,3,D,6,D,01,D,2024,D
05689601,0,1.28000,2,110210,3,D,6,D,01,D,2024,D
05689601,0,5.99000,2,110410,3,D,6,D,01,D,2024,D
05689601,0,2.50000,2,110410,3,D,6,D,01,D,2024,D
05689601,0,6.50000,2,120310,3,D,6,D,01,D,2024,D
05689601,0,2.72000,2,170110,3,D,6,D,01,D,2024,D
05689601,0,2.72000,2,170110,3,D,6,D,01,D,2024,D
05689601,0,18.99000,2,190400,6,D,2,D,01,D,2024,D
05689601,0,57.29000,2,190500,1,D,4,D,01,D,2024,D
05689601,0,86.93000,1,470111,6,D,2,D,01,D,2024,D
05689602,0,5.99000,2,020219,5,D,1,D,01,D,2024,D
05689602,0,2.89000,2,020510,5,D,1,D,01,D,2024,D
05689602,0,7.99000,2,080110,5,D,1,D,01,D,2024,D
05689602,0,3.99000,2,110410,5,D,1,D,01,D,2024,D
05689602,0,3.99000,2,110410,5,D,1,D,01,D,2024,D
05689602,0,2.69000,2,120210,5,D,1,D,01,D,2024,D
05689602,0,4.59000,2,120410,5,D,1,D,01,D,2024,D
05689602,0,1.94000,2,120410,5,D,1,D,01,D,2024,D
05689602,0,9.99000,2,190400,6,D,2,D,01,D,2024,D
05689602,0,5.49000,2,190400,6,D,2,D,01,D,2024,D
05689602,0,69.70000,1,240310,3,D,6,D,01,D,2024,D
05689602,0,22.77000,2,320140,3,D,6,D,01,D,2024,D
05689602,0,2.27000,2,330119,5,D,1,D,01,D,2024,D
05689602,0,4.34000,2,330119,5,D,1,D,01,D,2024,D
05689602,0,2.55000,2,330310,5,D,1,D,01,D,2024,D
05689602,0,2.38000,2,330510,5,D,1,D,01,D,2024,D
05689602,0,54.33000,1,470111,7,D,3,D,01,D,2024,D
05689602,0,150.00000,1,680140,2,D,5,D,01,D,2024,D
05689621,1,7.56089,2,010310,5,D,4,D,01,D,2024,D
05689621,1,4.37188,2,010320,5,D,4,D,01,D,2024,D
05689621,1,5.17579,2,020219,5,D,4,D,01,D,2024,D
05689621,1,6.67061,2,020510,5,D,4,D,01,D,2024,D
05689621,1,6.31420,2,020710,5,D,4,D,01,D,2024,D
05689621,1,6.42448,2,020810,5,D,4,D,01,D,2024,D
05689621,1,22.85591,2,030519,5,D,4,D,01,D,2024,D
05689621,1,11.21394,2,040319,5,D,4,D,01,D,2024,D
05689621,1,6.06882,2,050110,5,D,4,D,01,D,2024,D
05689621,1,7.75358,2,050319,5,D,4,D,01,D,2024,D
05689621,1,11.03799,2,070119,5,D,4,D,01,D,2024,D
05689621,1,5.19656,2,090110,5,D,4,D,01,D,2024,D
05689621,1,6.12111,2,100210,5,D,4,D,01,D,2024,D
05689621,1,7.43739,2,100410,5,D,4,D,01,D,2024,D
05689621,1,5.39479,2,100519,5,D,4,D,01,D,2024,D
05689621,1,5.95279,2,110410,5,D,4,D,01,D,2024,D
05689621,1,3.51601,2,120210,5,D,4,D,01,D,2024,D
05689621,1,3.82482,2,120410,5,D,4,D,01,D,2024,D
05689621,1,5.53492,2,130129,5,D,4,D,01,D,2024,D
05689621,1,3.72765,2,140219,5,D,4,D,01,D,2024,D
05689621,1,5.91181,2,140349,5,D,4,D,01,D,2024,D
05689621,1,6.73976,2,150110,5,D,4,D,01,D,2024,D
05689621,1,10.82049,2,160211,5,D,4,D,01,D,2024,D
05689621,1,8.15059,2,170110,5,D,4,D,01,D,2024,D
05689621,1,7.46592,2,170210,5,D,4,D,01,D,2024,D
05689621,1,6.87712,2,170520,5,D,4,D,01,D,2024,D
05689621,1,6.93697,2,170539,5,D,4,D,01,D,2024,D
05689621,1,9.46812,2,180220,5,D,4,D,01,D,2024,D
05689621,1,6.54140,2,180310,5,D,4,D,01,D,2024,D
05689621,1,9.16360,2,180320,5,D,4,D,01,D,2024,D
05689621,1,4.20694,2,180410,5,D,4,D,01,D,2024,D
05689621,1,4.97939,2,180420,5,D,4,D,01,D,2024,D
05689621,1,4.52045,2,180510,5,D,4,D,01,D,2024,D
05689621,1,6.27210,2,180611,5,D,4,D,01,D,2024,D
05689621,1,9.79123,2,180710,5,D,4,D,01,D,2024,D
05689621,0,5.69000,2,190400,3,D,2,D,01,D,2024,D
05689621,0,11.69000,2,190400,3,D,2,D,01,D,2024,D
05689621,0,65.00000,2,190500,7,D,6,D,01,D,2024,D
05689621,0,278.13000,1,260110,5,D,4,D,01,D,2024,D
05689621,0,150.07000,1,260210,5,D,4,D,01,D,2024,D
05689621,0,62.41000,1,470111,4,D,3,D,01,D,2024,D
05689622,1,5.10166,2,010119,2,D,1,D,01,D,2024,D
05689622,1,6.39987,2,010210,2,D,1,D,01,D,2024,D
05689622,1,4.21504,2,010210,2,D,1,D,01,D,2024,D
05689622,1,4.19780,2,010320,2,D,1,D,01,D,2024,D
05689622,1,4.96970,2,020219,2,D,1,D,01,D,2024,D
05689622,1,9.42122,2,020410,2,D,1,D,01,D,2024,D
05689622,1,4.21842,2,020510,2,D,1,D,01,D,2024,D
05689622,1,5.22938,2,020610,2,D,1,D,01,D,2024,D
05689622,1,12.40637,2,030110,2,D,1,D,01,D,2024,D
05689622,1,7.98245,2,040119,2,D,1,D,01,D,2024,D
05689622,1,5.25735,2,040119,2,D,1,D,01,D,2024,D
05689622,1,10.32668,2,040210,2,D,1,D,01,D,2024,D
05689622,1,7.09157,2,040319,2,D,1,D,01,D,2024,D
05689622,1,9.30183,2,040410,2,D,1,D,01,D,2024,D
05689622,1,7.44485,2,050319,2,D,1,D,01,D,2024,D
05689622,1,12.34865,2,060119,2,D,1,D,01,D,2024,D
05689622,1,6.98031,2,070119,2,D,1,D,01,D,2024,D
05689622,1,18.59722,2,070230,2,D,1,D,01,D,2024,D
05689622,1,5.34810,2,080110,2,D,1,D,01,D,2024,D
05689622,1,4.98965,2,090110,2,D,1,D,01,D,2024,D
05689622,1,6.56113,2,100119,2,D,1,D,01,D,2024,D
05689622,1,5.87739,2,100210,2,D,1,D,01,D,2024,D
05689622,1,3.87092,2,100210,2,D,1,D,01,D,2024,D
05689622,1,3.82668,2,110110,2,D,1,D,01,D,2024,D
05689622,1,1.99015,2,110210,2,D,1,D,01,D,2024,D
05689622,1,1.31074,2,110210,2,D,1,D,01,D,2024,D
05689622,1,4.51024,2,110319,2,D,1,D,01,D,2024,D
05689622,1,5.71577,2,110410,2,D,1,D,01,D,2024,D
05689622,1,3.76448,2,110410,2,D,1,D,01,D,2024,D
05689622,1,4.74091,2,120110,2,D,1,D,01,D,2024,D
05689622,1,3.37602,2,120210,2,D,1,D,01,D,2024,D
05689622,1,3.65843,2,120310,2,D,1,D,01,D,2024,D
05689622,1,2.40949,2,120310,2,D,1,D,01,D,2024,D
05689622,1,2.41877,2,120410,2,D,1,D,01,D,2024,D
05689622,1,5.31454,2,130129,2,D,1,D,01,D,2024,D
05689622,1,3.50023,2,130129,2,D,1,D,01,D,2024,D
05689622,1,3.57922,2,140219,2,D,1,D,01,D,2024,D
05689622,1,4.26215,2,150110,2,D,1,D,01,D,2024,D
05689622,1,3.71893,2,150219,2,D,1,D,01,D,2024,D
05689622,1,10.38965,2,160211,2,D,1,D,01,D,2024,D
05689622,1,5.54880,2,160212,2,D,1,D,01,D,2024,D
05689622,1,3.65452,2,160212,2,D,1,D,01,D,2024,D
05689622,1,7.82606,2,170110,2,D,1,D,01,D,2024,D
05689622,1,7.16865,2,170210,2,D,1,D,01,D,2024,D
05689622,1,6.66076,2,170539,2,D,1,D,01,D,2024,D
05689622,1,4.40606,2,180110,2,D,1,D,01,D,2024,D
05689622,1,7.25562,2,180210,2,D,1,D,01,D,2024,D
05689622,1,9.09113,2,180220,2,D,1,D,01,D,2024,D
05689622,1,5.98754,2,180220,2,D,1,D,01,D,2024,D
05689622,1,6.28094,2,180310,2,D,1,D,01,D,2024,D
05689622,1,4.13671,2,180310,2,D,1,D,01,D,2024,D
05689622,1,8.79873,2,180320,2,D,1,D,01,D,2024,D
05689622,1,2.66042,2,180410,2,D,1,D,01,D,2024,D
05689622,1,4.34046,2,180510,2,D,1,D,01,D,2024,D
05689622,1,3.96641,2,180611,2,D,1,D,01,D,2024,D
05689622,1,9.40137,2,180710,2,D,1,D,01,D,2024,D
05689622,1,6.19187,2,180710,2,D,1,D,01,D,2024,D
05689622,0,136.72000,2,190400,2,D,1,D,01,D,2024,D
05689622,0,68.70000,2,190500,3,D,2,D,01,D,2024,D
05689622,1,14.79182,1,540000,6,D,5,D,01,D,2024,D
05689622,1,5.20818,2,550210,6,D,5,D,01,D,2024,D
05689622,0,20.01000,2,610110,2,D,1,D,01,D,2024,D
05689681,1,3.29756,2,020310,7,D,5,D,01,D,2024,D
05689681,1,4.19099,2,020510,7,D,5,D,01,D,2024,D
05689681,1,8.80410,2,030810,7,D,5,D,01,D,2024,D
05689681,1,7.04546,2,040319,7,D,5,D,01,D,2024,D
05689681,1,8.08010,2,060119,7,D,5,D,01,D,2024,D
05689681,1,6.93492,2,070119,7,D,5,D,01,D,2024,D
05689681,1,3.84576,2,100210,7,D,5,D,01,D,2024,D
05689681,1,1.30222,2,110210,7,D,5,D,01,D,2024,D
05689681,1,2.39382,2,120310,7,D,5,D,01,D,2024,D
05689681,1,2.40305,2,120410,7,D,5,D,01,D,2024,D
05689681,1,3.47747,2,130129,7,D,5,D,01,D,2024,D
05689681,1,4.23444,2,150110,7,D,5,D,01,D,2024,D
05689681,1,4.35834,2,170539,7,D,5,D,01,D,2024,D
05689681,1,2.88302,2,180110,7,D,5,D,01,D,2024,D
05689681,1,5.94861,2,180220,7,D,5,D,01,D,2024,D
05689681,1,3.12844,2,180420,7,D,5,D,01,D,2024,D
05689681,1,2.84010,2,180510,7,D,5,D,01,D,2024,D
05689681,1,6.15161,2,180710,7,D,5,D,01,D,2024,D
05689681,0,26.73000,2,380319,4,D,2,D,01,D,2024,D
05689681,0,18.17000,2,380339,4,D,2,D,01,D,2024,D
05689681,0,36.02000,1,470111,3,D,1,D,01,D,2024,D
05689681,0,29.60000,1,540000,5,D,3,D,01,D,2024,D
05689682,0,17.64000,2,190400,3,D,1,D,01,D,2024,D
05689682,0,49.92000,1,270000,4,D,2,D,01,D,2024,D
05689682,0,10.69000,2,380319,5,D,3,D,01,D,2024,D
05689682,0,11.76000,2,380339,5,D,3,D,01,D,2024,D
05689682,0,29.57000,1,470111,7,D,5,D,02,D,2024,D
05689711,0,2.73000,2,040119,7,D,7,D,01,D,2024,D
05689711,0,5.05000,2,100519,5,D,5,D,01,D,2024,D
05689711,0,1.30000,2,150110,4,D,4,D,01,D,2024,D
05689711,0,6.77000,2,170110,4,D,4,D,01,D,2024,D
05689711,0,6.77000,2,170110,4,D,4,D,01,D,2024,D
05689711,0,2.14000,2,170210,7,D,7,D,01,D,2024,D
05689711,0,7.97000,2,180310,4,D,4,D,01,D,2024,D
05689711,0,4.27000,2,180320,4,D,4,D,01,D,2024,D
05689711,0,1.35000,2,180612,4,D,4,D,01,D,2024,D
05689711,0,3.48000,2,190400,1,D,1,D,01,D,2024,D
05689711,0,113.23000,1,260110,4,D,4,D,01,D,2024,D
05689711,0,1.41000,1,320610,5,D,5,D,01,D,2024,D
05689711,0,6.81000,2,330310,7,D,7,D,01,D,2024,D
05689711,0,21.84000,1,470111,1,D,1,D,01,D,2024,D
05689711,0,10.92000,1,470111,3,D,3,D,01,D,2024,D
05689711,0,10.92000,1,470111,4,D,4,D,01,D,2024,D
05689711,0,10.92000,1,470111,4,D,4,D,01,D,2024,D
05689711,0,10.92000,1,470111,7,D,7,D,01,D,2024,D
05689711,0,10.68000,2,550210,6,D,6,D,01,D,2024,D
05689711,0,8.02000,2,550210,7,D,7,D,01,D,2024,D
05689711,0,2.18000,2,630220,5,D,5,D,01,D,2024,D
05689711,0,2.17000,2,640310,7,D,7,D,01,D,2024,D
05689712,0,4.14000,2,020510,1,D,1,D,01,D,2024,D
05689712,0,4.15000,2,020510,1,D,1,D,01,D,2024,D
05689712,0,4.32000,2,020510,7,D,7,D,01,D,2024,D
05689712,0,12.07000,2,060119,3,D,3,D,01,D,2024,D
05689712,0,3.71000,2,090110,1,D,1,D,01,D,2024,D
05689712,0,5.68000,2,100210,7,D,7,D,01,D,2024,D
05689712,0,6.98000,2,100519,7,D,7,D,01,D,2024,D
05689712,0,1.48000,2,110210,3,D,3,D,01,D,2024,D
05689712,0,2.06000,2,110410,7,D,7,D,01,D,2024,D
05689712,0,0.67000,2,120410,3,D,3,D,01,D,2024,D
05689712,0,10.88000,2,140219,5,D,5,D,01,D,2024,D
05689712,0,5.72000,2,140219,7,D,7,D,01,D,2024,D
05689712,0,3.88000,2,150110,1,D,1,D,01,D,2024,D
05689712,0,2.27000,2,150110,1,D,1,D,01,D,2024,D
05689712,1,4.55116,2,170110,1,D,1,D,01,D,2024,D
05689712,0,7.66000,2,170110,1,D,1,D,01,D,2024,D
05689712,1,5.08352,2,170110,5,D,5,D,01,D,2024,D
05689712,1,1.22130,2,170110,7,D,7,D,01,D,2024,D
05689712,1,4.16884,2,170210,1,D,1,D,01,D,2024,D
05689712,1,4.65648,2,170210,5,D,5,D,01,D,2024,D
05689712,1,1.11870,2,170210,7,D,7,D,01,D,2024,D
05689712,0,4.69000,2,170539,1,D,1,D,01,D,2024,D
05689712,1,4.55000,2,170539,5,D,5,D,01,D,2024,D
05689712,0,10.88000,2,170539,7,D,7,D,01,D,2024,D
05689712,0,0.52000,2,180410,3,D,3,D,01,D,2024,D
05689712,0,2.46000,2,180520,1,D,1,D,01,D,2024,D
05689712,0,1.82000,2,180612,7,D,7,D,01,D,2024,D
05689712,0,1.19000,2,190400,5,D,5,D,01,D,2024,D
05689712,0,1.19000,2,190400,7,D,7,D,01,D,2024,D
05689712,0,27.92000,2,190400,7,D,7,D,01,D,2024,D
05689712,0,111.92000,1,270210,7,D,7,D,01,D,2024,D
05689712,0,4.98000,2,330119,7,D,7,D,01,D,2024,D
05689712,0,8.28000,2,330119,7,D,7,D,01,D,2024,D
05689712,0,1.62000,2,330310,1,D,1,D,01,D,2024,D
05689712,0,8.73000,1,470111,1,D,1,D,01,D,2024,D
05689712,0,10.92000,1,470111,2,D,2,D,01,D,2024,D
05689712,0,10.92000,1,470111,5,D,5,D,01,D,2024,D
05689712,0,10.92000,1,470111,6,D,6,D,01,D,2024,D
05689712,1,9.24489,1,540000,1,D,1,D,01,D,2024,D
05689712,0,51.02000,1,540000,7,D,7,D,01,D,2024,D
05689712,1,3.25511,2,550210,1,D,1,D,01,D,2024,D
05689712,0,5.89000,2,550210,1,D,1,D,01,D,2024,D
05689712,0,10.97000,2,550210,2,D,2,D,01,D,2024,D
05689712,0,10.97000,2,550210,4,D,4,D,01,D,2024,D
05689712,0,4.28000,2,550210,7,D,7,D,01,D,2024,D
05689712,0,18.19000,2,550210,7,D,7,D,01,D,2024,D
05689712,0,9.41000,2,550210,7,D,7,D,01,D,2024,D
05689712,0,4.56000,2,550310,5,D,5,D,01,D,2024,D
05689712,0,17.12000,2,550310,7,D,7,D,01,D,2024,D
05689751,0,4.43000,2,050319,2,D,5,D,01,D,2024,D
05689751,0,9.37000,2,060119,2,D,5,D,01,D,2024,D
05689751,0,2.40000,2,110210,7,D,3,D,01,D,2024,D
05689751,0,2.98000,2,120410,2,D,5,D,01,D,2024,D
05689751,0,1.77000,2,120410,2,D,5,D,01,D,2024,D
05689751,0,2.50000,2,120410,7,D,3,D,01,D,2024,D
05689751,0,2.96000,2,180310,2,D,5,D,01,D,2024,D
05689751,0,2.38000,2,180510,2,D,5,D,01,D,2024,D
05689751,0,4.12000,2,180710,2,D,5,D,01,D,2024,D
05689751,0,2.00000,2,190400,4,D,7,D,01,D,2024,D
05689751,0,20.00000,2,190500,4,D,7,D,01,D,2024,D
05689751,0,535.00000,1,270310,6,D,2,D,01,D,2024,D
05689751,0,3.72000,2,330119,2,D,5,D,01,D,2024,D
05689751,0,59.77000,2,550210,2,D,5,D,01,D,2024,D
05689751,0,2.14000,2,640119,2,D,5,D,01,D,2024,D
05689752,0,3.69000,2,020219,4,D,7,D,01,D,2024,D
05689752,0,12.58000,2,030519,4,D,7,D,01,D,2024,D
05689752,0,10.49000,2,030519,4,D,7,D,01,D,2024,D
05689752,0,12.24000,2,040410,4,D,7,D,01,D,2024,D
05689752,0,3.89000,2,060119,4,D,7,D,01,D,2024,D
05689752,0,6.98000,2,100210,4,D,7,D,01,D,2024,D
05689752,0,4.56000,2,100210,4,D,7,D,01,D,2024,D
05689752,0,1.07000,2,150110,6,D,2,D,01,D,2024,D
05689752,0,2.95000,2,180320,6,D,2,D,01,D,2024,D
05689752,0,2.95000,2,180320,6,D,2,D,01,D,2024,D
05689752,0,1.79000,2,180510,4,D,7,D,01,D,2024,D
05689752,0,669.46000,1,250210,6,D,2,D,01,D,2024,D
05689761,0,5.99000,2,010210,1,D,1,D,01,D,2024,D
05689761,0,9.38000,2,010210,7,D,7,D,01,D,2024,D
05689761,0,5.99000,2,020219,1,D,1,D,01,D,2024,D
05689761,0,5.99000,2,020219,7,D,7,D,01,D,2024,D
05689761,0,4.49000,2,020610,7,D,7,D,01,D,2024,D
05689761,0,9.57000,2,090110,7,D,7,D,01,D,2024,D
05689761,0,3.49000,2,100210,7,D,7,D,01,D,2024,D
05689761,0,7.29000,2,100519,1,D,1,D,01,D,2024,D
05689761,0,3.96000,2,100519,7,D,7,D,01,D,2024,D
05689761,0,4.13000,2,110110,7,D,7,D,01,D,2024,D
05689761,0,5.90000,2,110319,7,D,7,D,01,D,2024,D
05689761,0,4.81000,2,110410,7,D,7,D,01,D,2024,D
05689761,0,2.49000,2,120210,7,D,7,D,01,D,2024,D
05689761,0,3.13000,2,120410,7,D,7,D,01,D,2024,D
05689761,0,10.74000,2,150110,7,D,7,D,01,D,2024,D
05689761,0,9.38000,2,170539,7,D,7,D,01,D,2024,D
05689761,0,7.98000,2,180310,1,D,1,D,01,D,2024,D
05689761,0,7.98000,2,180310,1,D,1,D,01,D,2024,D
05689761,0,4.69000,2,180611,7,D,7,D,01,D,2024,D
05689761,0,13.99000,2,180710,7,D,7,D,01,D,2024,D
05689761,0,41.43000,2,190500,3,D,3,D,01,D,2024,D
05689761,0,78.10000,1,270000,4,D,4,D,01,D,2024,D
05689761,0,3.91000,2,330119,7,D,7,D,01,D,2024,D
05689761,0,6.82000,2,330310,7,D,7,D,01,D,2024,D
05689761,0,8.00000,2,330410,2,D,2,D,01,D,2024,D
05689761,0,3.20000,2,330410,2,D,2,D,01,D,2024,D
05689761,0,70.45000,2,330610,1,D,1,D,01,D,2024,D
05689761,0,4.33000,2,330610,7,D,7,D,01,D,2024,D
05689761,0,27.87000,1,470111,7,D,7,D,01,D,2024,D
05689761,1,220.90000,1,490100,4,D,4,D,01,D,2024,D
05689761,0,6.44000,2,550310,7,D,7,D,01,D,2024,D
05689761,1,5.04182,1,590230,4,D,4,D,01,D,2024,D
05689761,0,7.92000,2,610310,1,D,1,D,01,D,2024,D
05689761,0,2.00000,2,610310,1,D,1,D,01,D,2024,D
05689761,0,3.98000,2,610310,7,D,7,D,01,D,2024,D
05689761,0,34.74000,1,610320,1,D,1,D,01,D,2024,D
05689761,0,20.68000,2,640119,6,D,6,D,01,D,2024,D
05689761,1,81.97604,1,650110,2,D,2,D,01,D,2024,D
05689761,1,37.31396,1,650210,2,D,2,D,01,D,2024,D
05689761,1,7.98818,2,660000,4,D,4,D,01,D,2024,D
05689762,0,9.38000,2,010210,7,D,7,D,01,D,2024,D
05689762,0,4.49000,2,020610,7,D,7,D,01,D,2024,D
05689762,0,6.38000,2,090110,7,D,7,D,01,D,2024,D
05689762,0,3.49000,2,100210,7,D,7,D,01,D,2024,D
05689762,0,2.63000,2,110110,7,D,7,D,01,D,2024,D
05689762,0,0.69000,2,110319,7,D,7,D,01,D,2024,D
05689762,0,5.11000,2,110319,7,D,7,D,01,D,2024,D
05689762,0,10.30000,2,110410,7,D,7,D,01,D,2024,D
05689762,0,2.49000,2,120210,7,D,7,D,01,D,2024,D
05689762,0,3.19000,2,120210,7,D,7,D,01,D,2024,D
05689762,0,3.56000,2,120410,7,D,7,D,01,D,2024,D
05689762,0,4.69000,2,170539,7,D,7,D,01,D,2024,D
05689762,0,4.69000,2,170539,7,D,7,D,01,D,2024,D
05689762,0,4.69000,2,180611,7,D,7,D,01,D,2024,D
05689762,0,13.99000,2,180710,7,D,7,D,01,D,2024,D
05689762,0,6.42000,2,320140,7,D,7,D,01,D,2024,D
05689762,0,17.75000,2,320380,7,D,7,D,01,D,2024,D
05689762,0,6.82000,2,330310,7,D,7,D,01,D,2024,D
05689762,0,6.51000,2,330510,7,D,7,D,01,D,2024,D
05689762,0,0.22000,2,330510,7,D,7,D,01,D,2024,D
05689762,0,33.77000,1,470111,7,D,7,D,01,D,2024,D
05689762,0,15.31000,2,550310,7,D,7,D,01,D,2024,D
05689762,0,6.42000,2,640310,7,D,7,D,01,D,2024,D
05689771,0,40.90000,1,004190,3,D,3,D,01,D,2024,D
05689771,0,3.98000,2,020310,7,D,7,D,01,D,2024,D
05689771,0,6.29000,2,020410,1,D,1,D,01,D,2024,D
05689771,0,7.49000,2,030110,1,D,1,D,01,D,2024,D
05689771,1,4.49000,2,040119,1,D,1,D,01,D,2024,D
05689771,0,3.50000,2,100519,1,D,1,D,01,D,2024,D
05689771,1,3.99000,2,110410,1,D,1,D,01,D,2024,D
05689771,0,4.12000,2,110410,1,D,1,D,01,D,2024,D
05689771,0,4.12000,2,110410,1,D,1,D,01,D,2024,D
