NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05728391,980000,150000,5,1,NA
05728392,900000,150000,1,1,NA
05728392,900000,150000,2,1,NA
05728392,900000,150000,3,1,NA
05728392,900000,150000,4,1,NA
05728392,900000,150000,5,1,NA
05728392,980000,150000,1,1,NA
05728392,980000,150000,2,1,NA
05728392,980000,150000,3,1,NA
05728392,980000,150000,4,1,NA
05728392,980000,150000,5,1,NA
05728401,900000,170000,1,1,NA
05728401,900000,170000,2,1,NA
05728401,900000,170000,3,1,NA
05728401,900000,170000,4,1,NA
05728401,900000,170000,5,1,NA
05728401,980000,170000,1,1,NA
05728401,980000,170000,2,1,NA
05728401,980000,170000,3,1,NA
05728401,980000,170000,4,1,NA
05728401,980000,170000,5,1,NA
05728402,900000,170000,1,1,NA
05728402,900000,170000,2,1,NA
05728402,900000,170000,3,1,NA
05728402,900000,170000,4,1,NA
05728402,900000,170000,5,1,NA
05728402,980000,170000,1,1,NA
05728402,980000,170000,2,1,NA
05728402,980000,170000,3,1,NA
05728402,980000,170000,4,1,NA
05728402,980000,170000,5,1,NA
05728461,900000,356271,1,1,T
05728461,900000,356271,2,1,T
05728461,900000,356271,3,1,T
05728461,900000,356271,4,1,T
05728461,900000,356271,5,1,T
05728461,900170,2500,1,1,NA
05728461,900170,2500,2,1,NA
05728461,900170,2500,3,1,NA
05728461,900170,2500,4,1,NA
05728461,900170,2500,5,1,NA
05728461,900180,2000,1,1,NA
05728461,900180,2000,2,1,NA
05728461,900180,2000,3,1,NA
05728461,900180,2000,4,1,NA
05728461,900180,2000,5,1,NA
05728461,980000,360771,1,1,T
05728461,980000,360771,2,1,T
05728461,980000,360771,3,1,T
05728461,980000,360771,4,1,T
05728461,980000,360771,5,1,T
05728462,900000,356271,1,1,T
05728462,900000,356271,2,1,T
05728462,900000,356271,3,1,T
05728462,900000,356271,4,1,T
05728462,900000,356271,5,1,T
05728462,900170,2500,1,1,NA
05728462,900170,2500,2,1,NA
05728462,900170,2500,3,1,NA
05728462,900170,2500,4,1,NA
05728462,900170,2500,5,1,NA
05728462,900180,2000,1,1,NA
05728462,900180,2000,2,1,NA
05728462,900180,2000,3,1,NA
05728462,900180,2000,4,1,NA
05728462,900180,2000,5,1,NA
05728462,980000,360771,1,1,T
05728462,980000,360771,2,1,T
05728462,980000,360771,3,1,T
05728462,980000,360771,4,1,T
05728462,980000,360771,5,1,T
05728471,900000,88500,1,1,NA
05728471,900000,88500,2,1,NA
05728471,900000,88500,3,1,NA
05728471,900000,88500,4,1,NA
05728471,900000,88500,5,1,NA
05728471,900030,57268,1,1,NA
05728471,900030,57268,2,1,NA
05728471,900030,57268,3,1,NA
05728471,900030,57268,4,1,NA
05728471,900030,57268,5,1,NA
05728471,900170,97463,1,1,T
05728471,900170,97463,2,1,T
05728471,900170,97463,3,1,T
05728471,900170,97463,4,1,T
05728471,900170,97463,5,1,T
05728471,900180,2161,1,1,NA
05728471,900180,2977,2,1,NA
05728471,900180,2182,3,1,NA
05728471,900180,2437,4,1,NA
05728471,900180,2603,5,1,NA
05728471,980000,245703,1,1,T
05728471,980000,245703,2,1,T
05728471,980000,245703,3,1,T
05728471,980000,245703,4,1,T
05728471,980000,245703,5,1,T
05728472,900000,88500,1,1,NA
05728472,900000,88500,2,1,NA
05728472,900000,88500,3,1,NA
05728472,900000,88500,4,1,NA
05728472,900000,88500,5,1,NA
05728472,900030,57268,1,1,NA
05728472,900030,57268,2,1,NA
05728472,900030,57268,3,1,NA
05728472,900030,57268,4,1,NA
05728472,900030,57268,5,1,NA
05728472,900170,97463,1,1,T
05728472,900170,97463,2,1,T
05728472,900170,97463,3,1,T
05728472,900170,97463,4,1,T
05728472,900170,97463,5,1,T
05728472,900180,2130,1,1,NA
05728472,900180,2226,2,1,NA
05728472,900180,2473,3,1,NA
05728472,900180,2157,4,1,NA
05728472,900180,2199,5,1,NA
05728472,980000,245468,1,1,T
05728472,980000,245468,2,1,T
05728472,980000,245468,3,1,T
05728472,980000,245468,4,1,T
05728472,980000,245468,5,1,T
05728501,900000,65266,1,1,NA
05728501,900000,65266,2,1,NA
05728501,900000,65266,3,1,NA
05728501,900000,65266,4,1,NA
05728501,900000,65266,5,1,NA
05728501,900170,2859,1,1,NA
05728501,900170,2859,2,1,NA
05728501,900170,2859,3,1,NA
05728501,900170,2859,4,1,NA
05728501,900170,2859,5,1,NA
05728501,900180,500,1,1,NA
05728501,900180,500,2,1,NA
05728501,900180,500,3,1,NA
05728501,900180,500,4,1,NA
05728501,900180,500,5,1,NA
05728501,900210,8329,1,1,NA
05728501,900210,8329,2,1,NA
05728501,900210,8329,3,1,NA
05728501,900210,8329,4,1,NA
05728501,900210,8329,5,1,NA
05728501,980000,76954,1,1,NA
05728501,980000,76954,2,1,NA
05728501,980000,76954,3,1,NA
05728501,980000,76954,4,1,NA
05728501,980000,76954,5,1,NA
05728502,900000,65266,1,1,NA
05728502,900000,65266,2,1,NA
05728502,900000,65266,3,1,NA
05728502,900000,65266,4,1,NA
05728502,900000,65266,5,1,NA
05728502,900170,2859,1,1,NA
05728502,900170,2859,2,1,NA
05728502,900170,2859,3,1,NA
05728502,900170,2859,4,1,NA
05728502,900170,2859,5,1,NA
05728502,900180,500,1,1,NA
05728502,900180,500,2,1,NA
05728502,900180,500,3,1,NA
05728502,900180,500,4,1,NA
05728502,900180,500,5,1,NA
05728502,900210,8329,1,1,NA
05728502,900210,8329,2,1,NA
05728502,900210,8329,3,1,NA
05728502,900210,8329,4,1,NA
05728502,900210,8329,5,1,NA
05728502,980000,76954,1,1,NA
05728502,980000,76954,2,1,NA
05728502,980000,76954,3,1,NA
05728502,980000,76954,4,1,NA
05728502,980000,76954,5,1,NA
05728581,900030,25016,1,1,NA
05728581,900030,25016,2,1,NA
05728581,900030,25016,3,1,NA
05728581,900030,25016,4,1,NA
05728581,900030,25016,5,1,NA
05728581,900180,21,1,1,NA
05728581,900180,21,2,1,NA
05728581,900180,21,3,1,NA
05728581,900180,21,4,1,NA
05728581,900180,21,5,1,NA
05728581,980000,25037,1,1,NA
05728581,980000,25037,2,1,NA
05728581,980000,25037,3,1,NA
05728581,980000,25037,4,1,NA
05728581,980000,25037,5,1,NA
05728582,900030,25016,1,1,NA
05728582,900030,25016,2,1,NA
05728582,900030,25016,3,1,NA
05728582,900030,25016,4,1,NA
05728582,900030,25016,5,1,NA
05728582,900180,21,1,1,NA
05728582,900180,21,2,1,NA
05728582,900180,21,3,1,NA
05728582,900180,21,4,1,NA
05728582,900180,21,5,1,NA
05728582,980000,25037,1,1,NA
05728582,980000,25037,2,1,NA
05728582,980000,25037,3,1,NA
05728582,980000,25037,4,1,NA
05728582,980000,25037,5,1,NA
05728611,900030,38488,1,1,NA
05728611,900030,49492,2,1,NA
05728611,900030,47068,3,1,NA
05728611,900030,33592,4,1,NA
05728611,900030,24712,5,1,NA
05728611,900170,8441,1,1,NA
05728611,900170,6,2,1,NA
05728611,900170,1790,3,1,NA
05728611,900170,224,4,1,NA
05728611,900170,10095,5,1,NA
05728611,900180,5,1,1,NA
05728611,900180,3641,2,1,NA
05728611,900180,5048,3,1,NA
05728611,900180,242,4,1,NA
05728611,900180,4868,5,1,NA
05728611,980000,46934,1,1,NA
05728611,980000,53139,2,1,NA
05728611,980000,53906,3,1,NA
05728611,980000,34058,4,1,NA
05728611,980000,39675,5,1,NA
05728612,900030,58360,1,1,NA
05728612,900030,38692,2,1,NA
05728612,900030,39124,3,1,NA
05728612,900030,29380,4,1,NA
05728612,900030,52372,5,1,NA
05728612,900170,6586,1,1,NA
05728612,900170,523,2,1,NA
05728612,900170,4921,3,1,NA
05728612,900170,3237,4,1,NA
05728612,900170,1711,5,1,NA
05728612,900180,50,1,1,NA
05728612,900180,223,2,1,NA
05728612,900180,15,3,1,NA
05728612,900180,12033,4,1,NA
05728612,900180,1,5,1,NA
05728612,980000,64996,1,1,NA
05728612,980000,39438,2,1,NA
05728612,980000,44060,3,1,NA
05728612,980000,44650,4,1,NA
05728612,980000,54084,5,1,NA
05728621,900000,140000,1,1,NA
05728621,900000,140000,2,1,NA
05728621,900000,140000,3,1,NA
05728621,900000,140000,4,1,NA
05728621,900000,140000,5,1,NA
05728621,900180,400,1,1,NA
05728621,900180,400,2,1,NA
05728621,900180,400,3,1,NA
05728621,900180,400,4,1,NA
05728621,900180,400,5,1,NA
05728621,980000,140400,1,1,NA
05728621,980000,140400,2,1,NA
05728621,980000,140400,3,1,NA
05728621,980000,140400,4,1,NA
05728621,980000,140400,5,1,NA
05728622,900000,140000,1,1,NA
05728622,900000,140000,2,1,NA
05728622,900000,140000,3,1,NA
05728622,900000,140000,4,1,NA
05728622,900000,140000,5,1,NA
05728622,900180,400,1,1,NA
05728622,900180,400,2,1,NA
05728622,900180,400,3,1,NA
05728622,900180,400,4,1,NA
05728622,900180,400,5,1,NA
05728622,980000,140400,1,1,NA
05728622,980000,140400,2,1,NA
05728622,980000,140400,3,1,NA
05728622,980000,140400,4,1,NA
05728622,980000,140400,5,1,NA
05728631,900000,27000,1,1,NA
05728631,900000,27000,2,1,NA
05728631,900000,27000,3,1,NA
05728631,900000,27000,4,1,NA
05728631,900000,27000,5,1,NA
05728631,980000,27000,1,1,NA
05728631,980000,27000,2,1,NA
05728631,980000,27000,3,1,NA
05728631,980000,27000,4,1,NA
05728631,980000,27000,5,1,NA
05728632,900000,27000,1,1,NA
05728632,900000,27000,2,1,NA
05728632,900000,27000,3,1,NA
05728632,900000,27000,4,1,NA
05728632,900000,27000,5,1,NA
05728632,980000,27000,1,1,NA
05728632,980000,27000,2,1,NA
05728632,980000,27000,3,1,NA
05728632,980000,27000,4,1,NA
05728632,980000,27000,5,1,NA
05728651,900000,19807,1,1,NA
05728651,900000,84675,2,1,NA
05728651,900000,51582,3,1,NA
05728651,900000,69999,4,1,NA
05728651,900000,182203,5,1,NA
05728651,980000,19807,1,1,NA
05728651,980000,84675,2,1,NA
05728651,980000,51582,3,1,NA
05728651,980000,69999,4,1,NA
05728651,980000,182203,5,1,NA
05728652,900000,776,1,1,NA
05728652,900000,40331,2,1,NA
05728652,900000,54146,3,1,NA
05728652,900000,30362,4,1,NA
05728652,900000,48388,5,1,NA
05728652,980000,776,1,1,NA
05728652,980000,40331,2,1,NA
05728652,980000,54146,3,1,NA
05728652,980000,30362,4,1,NA
05728652,980000,48388,5,1,NA
05728671,900000,42897,1,1,NA
05728671,900000,40249,2,1,NA
05728671,900000,45294,3,1,NA
05728671,900000,42092,4,1,NA
05728671,900000,49885,5,1,NA
05728671,980000,42897,1,1,NA
05728671,980000,40249,2,1,NA
05728671,980000,45294,3,1,NA
05728671,980000,42092,4,1,NA
05728671,980000,49885,5,1,NA
05728672,900000,43690,1,1,NA
05728672,900000,42882,2,1,NA
05728672,900000,44776,3,1,NA
05728672,900000,42780,4,1,NA
05728672,900000,44451,5,1,NA
05728672,980000,43690,1,1,NA
05728672,980000,42882,2,1,NA
05728672,980000,44776,3,1,NA
05728672,980000,42780,4,1,NA
05728672,980000,44451,5,1,NA
05728701,800940,17651,1,1,T
05728701,800940,17651,2,1,T
05728701,800940,17651,3,1,T
05728701,800940,17651,4,1,T
05728701,800940,17651,5,1,T
05728701,900000,456271,1,1,T
05728701,900000,456271,2,1,T
05728701,900000,456271,3,1,T
05728701,900000,456271,4,1,T
05728701,900000,456271,5,1,T
05728701,900160,149584,1,1,T
05728701,900160,149584,2,1,T
05728701,900160,149584,3,1,T
05728701,900160,149584,4,1,T
05728701,900160,149584,5,1,T
05728701,900180,19255,1,1,NA
05728701,900180,17028,2,1,NA
05728701,900180,18898,3,1,NA
05728701,900180,17893,4,1,NA
05728701,900180,16088,5,1,NA
05728701,980000,623687,1,1,T
05728701,980000,623687,2,1,T
05728701,980000,623687,3,1,T
05728701,980000,623687,4,1,T
05728701,980000,623687,5,1,T
05728702,800940,17651,1,1,T
05728702,800940,17651,2,1,T
05728702,800940,17651,3,1,T
05728702,800940,17651,4,1,T
05728702,800940,17651,5,1,T
05728702,900000,456271,1,1,T
05728702,900000,456271,2,1,T
05728702,900000,456271,3,1,T
05728702,900000,456271,4,1,T
05728702,900000,456271,5,1,T
05728702,900160,149584,1,1,T
05728702,900160,149584,2,1,T
05728702,900160,149584,3,1,T
05728702,900160,149584,4,1,T
05728702,900160,149584,5,1,T
05728702,900180,15862,1,1,NA
05728702,900180,19946,2,1,NA
05728702,900180,18940,3,1,NA
05728702,900180,18935,4,1,NA
05728702,900180,16080,5,1,NA
05728702,980000,623807,1,1,T
05728702,980000,623807,2,1,T
05728702,980000,623807,3,1,T
05728702,980000,623807,4,1,T
05728702,980000,623807,5,1,T
05728731,900030,35992,1,1,NA
05728731,900030,35992,2,1,NA
05728731,900030,35992,3,1,NA
05728731,900030,35992,4,1,NA
05728731,900030,35992,5,1,NA
05728731,900170,9600,1,1,NA
05728731,900170,9600,2,1,NA
05728731,900170,9600,3,1,NA
05728731,900170,9600,4,1,NA
05728731,900170,9600,5,1,NA
05728731,980000,45592,1,1,NA
05728731,980000,45592,2,1,NA
05728731,980000,45592,3,1,NA
05728731,980000,45592,4,1,NA
05728731,980000,45592,5,1,NA
05728732,900030,35992,1,1,NA
05728732,900030,35992,2,1,NA
05728732,900030,35992,3,1,NA
05728732,900030,35992,4,1,NA
05728732,900030,35992,5,1,NA
05728732,900170,9600,1,1,NA
05728732,900170,9600,2,1,NA
05728732,900170,9600,3,1,NA
05728732,900170,9600,4,1,NA
05728732,900170,9600,5,1,NA
05728732,980000,45592,1,1,NA
05728732,980000,45592,2,1,NA
05728732,980000,45592,3,1,NA
05728732,980000,45592,4,1,NA
05728732,980000,45592,5,1,NA
05728751,900000,34200,1,1,NA
05728751,900000,34200,2,1,NA
05728751,900000,34200,3,1,NA
05728751,900000,34200,4,1,NA
05728751,900000,34200,5,1,NA
05728751,900150,4800,1,1,NA
05728751,900150,4800,2,1,NA
05728751,900150,4800,3,1,NA
05728751,900150,4800,4,1,NA
05728751,900150,4800,5,1,NA
05728751,900160,50000,1,1,NA
05728751,900160,50000,2,1,NA
05728751,900160,50000,3,1,NA
05728751,900160,50000,4,1,NA
05728751,900160,50000,5,1,NA
05728751,980000,89000,1,1,NA
05728751,980000,89000,2,1,NA
05728751,980000,89000,3,1,NA
05728751,980000,89000,4,1,NA
05728751,980000,89000,5,1,NA
05728752,900000,34200,1,1,NA
05728752,900000,34200,2,1,NA
05728752,900000,34200,3,1,NA
05728752,900000,34200,4,1,NA
05728752,900000,34200,5,1,NA
05728752,900150,4800,1,1,NA
05728752,900150,4800,2,1,NA
05728752,900150,4800,3,1,NA
05728752,900150,4800,4,1,NA
05728752,900150,4800,5,1,NA
05728752,900160,50000,1,1,NA
05728752,900160,50000,2,1,NA
05728752,900160,50000,3,1,NA
05728752,900160,50000,4,1,NA
05728752,900160,50000,5,1,NA
05728752,980000,89000,1,1,NA
05728752,980000,89000,2,1,NA
05728752,980000,89000,3,1,NA
05728752,980000,89000,4,1,NA
05728752,980000,89000,5,1,NA
05728791,900030,14732,1,1,NA
05728791,900030,14732,2,1,NA
05728791,900030,14732,3,1,NA
05728791,900030,14732,4,1,NA
05728791,900030,14732,5,1,NA
05728791,980000,14732,1,1,NA
05728791,980000,14732,2,1,NA
05728791,980000,14732,3,1,NA
05728791,980000,14732,4,1,NA
05728791,980000,14732,5,1,NA
05728792,900030,14732,1,1,NA
05728792,900030,14732,2,1,NA
05728792,900030,14732,3,1,NA
05728792,900030,14732,4,1,NA
05728792,900030,14732,5,1,NA
05728792,980000,14732,1,1,NA
05728792,980000,14732,2,1,NA
05728792,980000,14732,3,1,NA
05728792,980000,14732,4,1,NA
05728792,980000,14732,5,1,NA
05728871,900000,111892,1,1,NA
05728871,900000,65936,2,1,NA
05728871,900000,5431,3,1,NA
05728871,900000,26628,4,1,NA
05728871,900000,8260,5,1,NA
05728871,980000,111892,1,1,NA
05728871,980000,65936,2,1,NA
05728871,980000,5431,3,1,NA
05728871,980000,26628,4,1,NA
05728871,980000,8260,5,1,NA
05728872,900000,63708,1,1,NA
05728872,900000,12209,2,1,NA
05728872,900000,1131,3,1,NA
05728872,900000,62745,4,1,NA
05728872,900000,2,5,1,NA
05728872,980000,63708,1,1,NA
05728872,980000,12209,2,1,NA
05728872,980000,1131,3,1,NA
05728872,980000,62745,4,1,NA
05728872,980000,2,5,1,NA
05728941,900000,47000,1,1,NA
05728941,900000,47000,2,1,NA
05728941,900000,47000,3,1,NA
05728941,900000,47000,4,1,NA
05728941,900000,47000,5,1,NA
05728941,980000,47000,1,1,NA
05728941,980000,47000,2,1,NA
05728941,980000,47000,3,1,NA
05728941,980000,47000,4,1,NA
05728941,980000,47000,5,1,NA
05728942,900000,47000,1,1,NA
05728942,900000,47000,2,1,NA
05728942,900000,47000,3,1,NA
05728942,900000,47000,4,1,NA
05728942,900000,47000,5,1,NA
05728942,980000,47000,1,1,NA
05728942,980000,47000,2,1,NA
05728942,980000,47000,3,1,NA
05728942,980000,47000,4,1,NA
05728942,980000,47000,5,1,NA
05728951,900090,12123,1,1,NA
05728951,900090,708,2,1,NA
05728951,900090,1577,3,1,NA
05728951,900090,17371,4,1,NA
05728951,900090,1088,5,1,NA
05728951,900170,18749,1,1,NA
05728951,900170,26939,2,1,NA
05728951,900170,18195,3,1,NA
05728951,900170,7462,4,1,NA
05728951,900170,3693,5,1,NA
05728951,980000,30872,1,1,NA
05728951,980000,27647,2,1,NA
05728951,980000,19772,3,1,NA
05728951,980000,24833,4,1,NA
05728951,980000,4781,5,1,NA
05728952,900170,1034,1,1,NA
05728952,900170,10000,2,1,NA
05728952,900170,3035,3,1,NA
05728952,900170,4971,4,1,NA
05728952,900170,161,5,1,NA
05728952,900200,370692,1,1,T
05728952,900200,370692,2,1,T
05728952,900200,370692,3,1,T
05728952,900200,370692,4,1,T
05728952,900200,370692,5,1,T
05728952,980000,374532,1,1,T
05728952,980000,374532,2,1,T
05728952,980000,374532,3,1,T
05728952,980000,374532,4,1,T
05728952,980000,374532,5,1,T
05728991,900000,33800,1,1,NA
05728991,900000,33800,2,1,NA
05728991,900000,33800,3,1,NA
05728991,900000,33800,4,1,NA
05728991,900000,33800,5,1,NA
05728991,900180,30,1,1,NA
05728991,900180,30,2,1,NA
05728991,900180,30,3,1,NA
05728991,900180,30,4,1,NA
05728991,900180,30,5,1,NA
05728991,980000,33830,1,1,NA
05728991,980000,33830,2,1,NA
05728991,980000,33830,3,1,NA
05728991,980000,33830,4,1,NA
05728991,980000,33830,5,1,NA
05728992,900000,33800,1,1,NA
05728992,900000,33800,2,1,NA
05728992,900000,33800,3,1,NA
05728992,900000,33800,4,1,NA
05728992,900000,33800,5,1,NA
05728992,900180,30,1,1,NA
05728992,900180,30,2,1,NA
05728992,900180,30,3,1,NA
05728992,900180,30,4,1,NA
05728992,900180,30,5,1,NA
05728992,980000,33830,1,1,NA
05728992,980000,33830,2,1,NA
05728992,980000,33830,3,1,NA
05728992,980000,33830,4,1,NA
05728992,980000,33830,5,1,NA
05729081,900030,11071,1,1,NA
05729081,900030,11071,2,1,NA
05729081,900030,11071,3,1,NA
05729081,900030,11071,4,1,NA
05729081,900030,11071,5,1,NA
05729081,900160,12130,1,1,NA
05729081,900160,98858,2,1,NA
05729081,900160,18217,3,1,NA
05729081,900160,52802,4,1,NA
05729081,900160,75731,5,1,NA
05729081,980000,23201,1,1,NA
05729081,980000,109929,2,1,NA
05729081,980000,29288,3,1,NA
05729081,980000,63873,4,1,NA
05729081,980000,86802,5,1,NA
05729082,900030,11071,1,1,NA
05729082,900030,11071,2,1,NA
05729082,900030,11071,3,1,NA
05729082,900030,11071,4,1,NA
05729082,900030,11071,5,1,NA
05729082,900160,149584,1,1,T
05729082,900160,149584,2,1,T
05729082,900160,149584,3,1,T
05729082,900160,149584,4,1,T
05729082,900160,149584,5,1,T
05729082,980000,160655,1,1,T
05729082,980000,160655,2,1,T
05729082,980000,160655,3,1,T
05729082,980000,160655,4,1,T
05729082,980000,160655,5,1,T
05729091,800940,28043,1,1,NA
05729091,800940,28043,2,1,NA
05729091,800940,28043,3,1,NA
05729091,800940,28043,4,1,NA
05729091,800940,28043,5,1,NA
05729091,900000,432000,1,1,NA
05729091,900000,432000,2,1,NA
05729091,900000,432000,3,1,NA
05729091,900000,432000,4,1,NA
05729091,900000,432000,5,1,NA
05729091,900160,5700,1,1,NA
05729091,900160,5700,2,1,NA
05729091,900160,5700,3,1,NA
05729091,900160,5700,4,1,NA
05729091,900160,5700,5,1,NA
05729091,900180,35,1,1,NA
05729091,900180,35,2,1,NA
05729091,900180,35,3,1,NA
05729091,900180,35,4,1,NA
05729091,900180,35,5,1,NA
05729091,980000,437735,1,1,NA
05729091,980000,437735,2,1,NA
05729091,980000,437735,3,1,NA
05729091,980000,437735,4,1,NA
05729091,980000,437735,5,1,NA
05729092,800940,28043,1,1,NA
05729092,800940,28043,2,1,NA
05729092,800940,28043,3,1,NA
05729092,800940,28043,4,1,NA
05729092,800940,28043,5,1,NA
05729092,900000,432000,1,1,NA
05729092,900000,432000,2,1,NA
05729092,900000,432000,3,1,NA
05729092,900000,432000,4,1,NA
05729092,900000,432000,5,1,NA
05729092,900160,5700,1,1,NA
05729092,900160,5700,2,1,NA
05729092,900160,5700,3,1,NA
05729092,900160,5700,4,1,NA
05729092,900160,5700,5,1,NA
05729092,900180,35,1,1,NA
05729092,900180,35,2,1,NA
05729092,900180,35,3,1,NA
05729092,900180,35,4,1,NA
05729092,900180,35,5,1,NA
05729092,980000,437735,1,1,NA
05729092,980000,437735,2,1,NA
05729092,980000,437735,3,1,NA
05729092,980000,437735,4,1,NA
05729092,980000,437735,5,1,NA
05729151,900000,105853,1,1,NA
05729151,900000,104627,2,1,NA
05729151,900000,115952,3,1,NA
05729151,900000,103933,4,1,NA
05729151,900000,111796,5,1,NA
05729151,980000,105853,1,1,NA
05729151,980000,104627,2,1,NA
05729151,980000,115952,3,1,NA
05729151,980000,103933,4,1,NA
05729151,980000,111796,5,1,NA
05729152,900000,98080,1,1,NA
05729152,900000,97458,2,1,NA
05729152,900000,110309,3,1,NA
05729152,900000,115178,4,1,NA
05729152,900000,94279,5,1,NA
05729152,980000,98080,1,1,NA
05729152,980000,97458,2,1,NA
05729152,980000,110309,3,1,NA
05729152,980000,115178,4,1,NA
05729152,980000,94279,5,1,NA
05729181,900030,27296,1,1,NA
05729181,900030,27296,2,1,NA
05729181,900030,27296,3,1,NA
05729181,900030,27296,4,1,NA
05729181,900030,27296,5,1,NA
05729181,900170,20000,1,1,NA
05729181,900170,20000,2,1,NA
05729181,900170,20000,3,1,NA
05729181,900170,20000,4,1,NA
05729181,900170,20000,5,1,NA
05729181,900180,25,1,1,NA
05729181,900180,25,2,1,NA
05729181,900180,25,3,1,NA
05729181,900180,25,4,1,NA
05729181,900180,25,5,1,NA
05729181,980000,47321,1,1,NA
05729181,980000,47321,2,1,NA
05729181,980000,47321,3,1,NA
05729181,980000,47321,4,1,NA
05729181,980000,47321,5,1,NA
05729182,900030,27296,1,1,NA
05729182,900030,27296,2,1,NA
05729182,900030,27296,3,1,NA
05729182,900030,27296,4,1,NA
05729182,900030,27296,5,1,NA
05729182,900170,20000,1,1,NA
05729182,900170,20000,2,1,NA
05729182,900170,20000,3,1,NA
05729182,900170,20000,4,1,NA
05729182,900170,20000,5,1,NA
05729182,900180,25,1,1,NA
05729182,900180,25,2,1,NA
05729182,900180,25,3,1,NA
05729182,900180,25,4,1,NA
05729182,900180,25,5,1,NA
05729182,980000,47321,1,1,NA
05729182,980000,47321,2,1,NA
05729182,980000,47321,3,1,NA
05729182,980000,47321,4,1,NA
05729182,980000,47321,5,1,NA
05729211,900000,340000,1,1,NA
05729211,900000,340000,2,1,NA
05729211,900000,340000,3,1,NA
05729211,900000,340000,4,1,NA
05729211,900000,340000,5,1,NA
05729211,900180,12,1,1,NA
05729211,900180,712,2,1,NA
05729211,900180,1217,3,1,NA
05729211,900180,5771,4,1,NA
05729211,900180,13,5,1,NA
05729211,980000,340012,1,1,NA
05729211,980000,340712,2,1,NA
05729211,980000,341217,3,1,NA
05729211,980000,345771,4,1,NA
05729211,980000,340013,5,1,NA
05729212,900000,340000,1,1,NA
05729212,900000,340000,2,1,NA
05729212,900000,340000,3,1,NA
05729212,900000,340000,4,1,NA
05729212,900000,340000,5,1,NA
05729212,900180,30,1,1,NA
05729212,900180,104,2,1,NA
05729212,900180,2791,3,1,NA
05729212,900180,36377,4,1,NA
05729212,900180,600,5,1,NA
