NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05776202,980030,2,NA,1
05776202,980040,1,NA,1
05776202,980210,100,NA,1
05776202,980260,100,NA,1
05776202,980282,100,NA,1
05776202,980286,100,NA,1
05776202,980310,100,NA,1
05776202,980330,100,NA,1
05776211,900000,55000,NA,1
05776211,900190,9600,NA,1
05776211,980000,64600,NA,1
05776211,980010,1,NA,1
05776211,980020,62,NA,1
05776211,980030,1,NA,1
05776211,980040,1,NA,1
05776211,980090,100,NA,1
05776211,980220,100,NA,1
05776211,980230,100,NA,1
05776211,980281,100,NA,1
05776211,980286,100,NA,1
05776211,980310,100,NA,1
05776211,980330,100,NA,1
05776212,900000,55000,NA,1
05776212,900190,9600,NA,1
05776212,980000,64600,NA,1
05776212,980010,1,NA,1
05776212,980020,62,NA,1
05776212,980030,1,NA,1
05776212,980040,1,NA,1
05776212,980090,100,NA,1
05776212,980220,100,NA,1
05776212,980230,100,NA,1
05776212,980281,100,NA,1
05776212,980286,100,NA,1
05776212,980310,100,NA,1
05776212,980330,100,NA,1
05776221,800931,7473,NA,1
05776221,800932,1200,NA,1
05776221,900000,116000,NA,1
05776221,980000,116000,NA,1
05776221,980010,3,NA,1
05776221,980020,31,NA,1
05776221,980030,2,NA,1
05776221,980040,2,NA,1
05776221,980050,1,NA,1
05776221,980090,100,NA,1
05776221,980210,100,NA,1
05776221,980230,100,NA,1
05776221,980281,100,NA,1
05776221,980286,100,NA,1
05776221,980310,100,NA,1
05776221,980330,100,NA,1
05776222,800931,7473,NA,1
05776222,800932,1200,NA,1
05776222,900000,116000,NA,1
05776222,980000,116000,NA,1
05776222,980010,3,NA,1
05776222,980020,31,NA,1
05776222,980030,2,NA,1
05776222,980040,2,NA,1
05776222,980050,1,NA,1
05776222,980090,100,NA,1
05776222,980210,100,NA,1
05776222,980230,100,NA,1
05776222,980281,100,NA,1
05776222,980286,100,NA,1
05776222,980310,100,NA,1
05776222,980330,100,NA,1
05776271,900000,160666,NA,1
05776271,900200,66990,NA,1
05776271,980000,227656,NA,1
05776271,980010,4,NA,1
05776271,980020,47,NA,1
05776271,980030,1,NA,1
05776271,980040,3,NA,1
05776271,980050,2,NA,1
05776271,980090,100,NA,1
05776271,980220,100,NA,1
05776271,980230,100,NA,1
05776271,980281,100,NA,1
05776271,980286,100,NA,1
05776271,980310,100,NA,1
05776271,980330,100,NA,1
05776272,900000,120693,NA,1
05776272,900200,370692,T,1
05776272,980000,491384,T,1
05776272,980010,4,NA,1
05776272,980020,47,NA,1
05776272,980030,1,NA,1
05776272,980040,3,NA,1
05776272,980050,2,NA,1
05776272,980090,100,NA,1
05776272,980220,100,NA,1
05776272,980230,100,NA,1
05776272,980281,100,NA,1
05776272,980286,100,NA,1
05776272,980310,100,NA,1
05776272,980330,100,NA,1
05776281,900000,96000,NA,1
05776281,900030,27000,NA,1
05776281,900170,11500,NA,1
05776281,980000,134500,NA,1
05776281,980010,2,NA,1
05776281,980020,67,NA,1
05776281,980030,1,NA,1
05776281,980040,4,NA,1
05776281,980060,1,NA,1
05776281,980090,100,NA,1
05776281,980210,100,NA,1
05776281,980240,100,NA,1
05776281,980281,100,NA,1
05776281,980286,100,NA,1
05776281,980300,100,NA,1
05776281,980330,100,NA,1
05776282,900000,96000,NA,1
05776282,900030,27000,NA,1
05776282,900170,11500,NA,1
05776282,980000,134500,NA,1
05776282,980010,2,NA,1
05776282,980020,67,NA,1
05776282,980030,1,NA,1
05776282,980040,4,NA,1
05776282,980060,1,NA,1
05776282,980090,100,NA,1
05776282,980210,100,NA,1
05776282,980240,100,NA,1
05776282,980281,100,NA,1
05776282,980286,100,NA,1
05776282,980300,100,NA,1
05776282,980330,100,NA,1
05776331,900030,38392,NA,1
05776331,900170,563,NA,1
05776331,900180,80000,NA,1
05776331,980000,118955,NA,1
05776331,980010,2,NA,1
05776331,980020,76,NA,1
05776331,980040,1,NA,1
05776331,980060,2,NA,1
05776331,980090,100,NA,1
05776331,980210,100,NA,1
05776331,980240,100,NA,1
05776331,980281,100,NA,1
05776331,980286,100,NA,1
05776331,980310,100,NA,1
05776331,980330,100,NA,1
05776332,900030,38392,NA,1
05776332,900170,563,NA,1
05776332,900180,80000,NA,1
05776332,980000,118955,NA,1
05776332,980010,2,NA,1
05776332,980020,76,NA,1
05776332,980040,1,NA,1
05776332,980060,2,NA,1
05776332,980090,100,NA,1
05776332,980210,100,NA,1
05776332,980240,100,NA,1
05776332,980281,100,NA,1
05776332,980286,100,NA,1
05776332,980310,100,NA,1
05776332,980330,100,NA,1
05776361,900000,185000,NA,1
05776361,980000,185000,NA,1
05776361,980010,2,NA,1
05776361,980020,60,NA,1
05776361,980030,2,NA,1
05776361,980040,2,NA,1
05776361,980090,100,NA,1
05776361,980210,100,NA,1
05776361,980230,100,NA,1
05776361,980281,100,NA,1
05776361,980286,100,NA,1
05776361,980310,100,NA,1
05776361,980330,100,NA,1
05776362,900000,185000,NA,1
05776362,980000,185000,NA,1
05776362,980010,2,NA,1
05776362,980020,60,NA,1
05776362,980030,2,NA,1
05776362,980040,2,NA,1
05776362,980090,100,NA,1
05776362,980210,100,NA,1
05776362,980230,100,NA,1
05776362,980281,100,NA,1
05776362,980286,100,NA,1
05776362,980310,100,NA,1
05776362,980330,100,NA,1
05776371,800700,30,NA,1
05776371,800932,46000,NA,1
05776371,900000,536271,T,1
05776371,900180,500,NA,1
05776371,980000,536771,T,1
05776371,980010,2,NA,1
05776371,980020,45,NA,1
05776371,980030,2,NA,1
05776371,980040,1,NA,1
05776371,980090,100,NA,1
05776371,980210,100,NA,1
05776371,980230,100,NA,1
05776371,980281,100,NA,1
05776371,980286,100,NA,1
05776371,980310,100,NA,1
05776371,980330,100,NA,1
05776372,800700,30,NA,1
05776372,800932,46000,NA,1
05776372,900000,536271,T,1
05776372,900180,500,NA,1
05776372,980000,536771,T,1
05776372,980010,2,NA,1
05776372,980020,45,NA,1
05776372,980030,2,NA,1
05776372,980040,1,NA,1
05776372,980090,100,NA,1
05776372,980210,100,NA,1
05776372,980230,100,NA,1
05776372,980281,100,NA,1
05776372,980286,100,NA,1
05776372,980310,100,NA,1
05776372,980330,100,NA,1
05776391,900030,3424,NA,1
05776391,900090,500,NA,1
05776391,900150,348,NA,1
05776391,980000,4272,NA,1
05776391,980010,2,NA,1
05776391,980020,88,T,1
05776391,980040,1,NA,1
05776391,980060,2,NA,1
05776391,980090,100,NA,1
05776391,980220,100,NA,1
05776391,980240,100,NA,1
05776391,980281,100,NA,1
05776391,980286,100,NA,1
05776391,980300,100,NA,1
05776391,980330,100,NA,1
05776392,900030,3424,NA,1
05776392,900090,500,NA,1
05776392,900150,348,NA,1
05776392,980000,4272,NA,1
05776392,980010,2,NA,1
05776392,980020,88,T,1
05776392,980040,1,NA,1
05776392,980060,2,NA,1
05776392,980090,100,NA,1
05776392,980220,100,NA,1
05776392,980240,100,NA,1
05776392,980281,100,NA,1
05776392,980286,100,NA,1
05776392,980300,100,NA,1
05776392,980330,100,NA,1
05776411,900030,4502,NA,1
05776411,900180,59,NA,1
05776411,980000,4561,NA,1
05776411,980010,1,NA,1
05776411,980020,66,NA,1
05776411,980040,1,NA,1
05776411,980060,1,NA,1
05776411,980090,100,NA,1
05776411,980220,100,NA,1
05776411,980230,100,NA,1
05776411,980281,100,NA,1
05776411,980286,100,NA,1
05776411,980310,100,NA,1
05776411,980330,100,NA,1
05776412,900030,5074,NA,1
05776412,900180,71,NA,1
05776412,980000,5145,NA,1
05776412,980010,1,NA,1
05776412,980020,66,NA,1
05776412,980040,1,NA,1
05776412,980060,1,NA,1
05776412,980090,100,NA,1
05776412,980220,100,NA,1
05776412,980230,100,NA,1
05776412,980281,100,NA,1
05776412,980286,100,NA,1
05776412,980310,100,NA,1
05776412,980330,100,NA,1
05776431,800932,14700,NA,1
05776431,800940,17651,T,1
05776431,900000,348000,NA,1
05776431,900160,149584,T,1
05776431,900180,14500,NA,1
05776431,980000,512084,T,1
05776431,980010,2,NA,1
05776431,980020,53,NA,1
05776431,980030,2,NA,1
05776431,980040,2,NA,1
05776431,980210,100,NA,1
05776431,980260,100,NA,1
05776431,980281,100,NA,1
05776431,980286,100,NA,1
05776431,980310,100,NA,1
05776431,980330,100,NA,1
05776432,800932,14700,NA,1
05776432,800940,17651,T,1
05776432,900000,348000,NA,1
05776432,900160,149584,T,1
05776432,900180,14500,NA,1
05776432,980000,512084,T,1
05776432,980010,2,NA,1
05776432,980020,53,NA,1
05776432,980030,2,NA,1
05776432,980040,2,NA,1
05776432,980210,100,NA,1
05776432,980260,100,NA,1
05776432,980281,100,NA,1
05776432,980286,100,NA,1
05776432,980310,100,NA,1
05776432,980330,100,NA,1
05776441,900160,90313,NA,1
05776441,900210,7200,NA,1
05776441,980000,97513,NA,1
05776441,980010,3,NA,1
05776441,980020,45,NA,1
05776441,980030,2,NA,1
05776441,980040,4,NA,1
05776441,980090,100,NA,1
05776441,980220,100,NA,1
05776441,980230,100,NA,1
05776441,980281,100,NA,1
05776441,980286,100,NA,1
05776441,980310,100,NA,1
05776441,980330,100,NA,1
05776442,900160,91372,NA,1
05776442,900210,7200,NA,1
05776442,980000,98572,NA,1
05776442,980010,3,NA,1
05776442,980020,45,NA,1
05776442,980030,2,NA,1
05776442,980040,4,NA,1
05776442,980090,100,NA,1
05776442,980220,100,NA,1
05776442,980230,100,NA,1
05776442,980281,100,NA,1
05776442,980286,100,NA,1
05776442,980310,100,NA,1
05776442,980330,100,NA,1
05776521,900030,20148,NA,1
05776521,900150,276,NA,1
05776521,900170,172,NA,1
05776521,980000,20596,NA,1
05776521,980010,1,NA,1
05776521,980020,70,NA,1
05776521,980060,1,NA,1
05776521,980220,100,NA,1
05776521,980260,100,NA,1
05776521,980281,100,NA,1
05776521,980286,100,NA,1
05776521,980310,100,NA,1
05776522,900030,20148,NA,1
05776522,900150,276,NA,1
05776522,900170,172,NA,1
05776522,980000,20596,NA,1
05776522,980010,1,NA,1
05776522,980020,70,NA,1
05776522,980060,1,NA,1
05776522,980220,100,NA,1
05776522,980260,100,NA,1
05776522,980281,100,NA,1
05776522,980286,100,NA,1
05776522,980310,100,NA,1
05776551,800940,12954,NA,1
05776551,900000,51000,NA,1
05776551,900030,33400,NA,1
05776551,900160,59167,NA,1
05776551,980000,143567,NA,1
05776551,980010,2,NA,1
05776551,980020,70,NA,1
05776551,980030,1,NA,1
05776551,980040,2,NA,1
05776551,980060,2,NA,1
05776551,980090,100,NA,1
05776551,980220,100,NA,1
05776551,980240,100,NA,1
05776551,980281,100,NA,1
05776551,980286,100,NA,1
05776551,980300,100,NA,1
05776551,980330,100,NA,1
05776552,800940,13140,NA,1
05776552,900000,51000,NA,1
05776552,900030,33400,NA,1
05776552,900160,60383,NA,1
05776552,980000,144783,NA,1
05776552,980010,2,NA,1
05776552,980020,70,NA,1
05776552,980030,1,NA,1
05776552,980040,2,NA,1
05776552,980060,2,NA,1
05776552,980090,100,NA,1
05776552,980220,100,NA,1
05776552,980240,100,NA,1
05776552,980281,100,NA,1
05776552,980286,100,NA,1
05776552,980300,100,NA,1
05776552,980330,100,NA,1
05776561,900000,209000,NA,1
05776561,980000,209000,NA,1
05776561,980010,4,NA,1
05776561,980020,51,NA,1
05776561,980030,3,NA,1
05776561,980040,3,NA,1
05776561,980090,100,NA,1
05776561,980220,100,NA,1
05776561,980230,100,NA,1
05776561,980283,100,NA,1
05776561,980286,100,NA,1
05776561,980300,100,NA,1
05776561,980330,100,NA,1
05776562,900000,209000,NA,1
05776562,980000,209000,NA,1
05776562,980010,4,NA,1
05776562,980020,51,NA,1
05776562,980030,3,NA,1
05776562,980040,3,NA,1
05776562,980090,100,NA,1
05776562,980220,100,NA,1
05776562,980230,100,NA,1
05776562,980283,100,NA,1
05776562,980286,100,NA,1
05776562,980300,100,NA,1
05776562,980330,100,NA,1
05776591,900030,35572,NA,1
05776591,900170,2320,NA,1
05776591,980000,37892,NA,1
05776591,980010,2,NA,1
05776591,980020,79,NA,1
05776591,980040,2,NA,1
05776591,980060,2,NA,1
05776591,980090,100,NA,1
05776591,980220,100,NA,1
05776591,980240,100,NA,1
05776591,980281,100,NA,1
05776591,980286,100,NA,1
05776591,980310,100,NA,1
05776591,980330,100,NA,1
05776592,900030,35572,NA,1
05776592,900170,2320,NA,1
05776592,980000,37892,NA,1
05776592,980010,2,NA,1
05776592,980020,79,NA,1
05776592,980040,2,NA,1
05776592,980060,2,NA,1
05776592,980090,100,NA,1
05776592,980220,100,NA,1
05776592,980240,100,NA,1
05776592,980281,100,NA,1
05776592,980286,100,NA,1
05776592,980310,100,NA,1
05776592,980330,100,NA,1
05776601,800932,23000,NA,1
05776601,800940,17651,T,1
05776601,900000,486271,T,1
05776601,900030,11182,NA,1
05776601,900160,8645,NA,1
05776601,900180,1500,NA,1
05776601,980000,507598,T,1
05776601,980010,5,NA,1
05776601,980020,52,NA,1
05776601,980030,3,NA,1
05776601,980040,3,NA,1
05776601,980060,1,NA,1
05776601,980090,100,NA,1
05776601,980210,100,NA,1
05776601,980230,100,NA,1
05776601,980282,100,NA,1
05776601,980286,100,NA,1
05776601,980310,100,NA,1
05776601,980330,100,NA,1
05776602,800932,23000,NA,1
05776602,800940,17651,T,1
05776602,900000,486271,T,1
05776602,900030,13442,NA,1
05776602,900160,18812,NA,1
05776602,900180,1500,NA,1
05776602,980000,520025,T,1
05776602,980010,5,NA,1
05776602,980020,52,NA,1
05776602,980030,3,NA,1
05776602,980040,3,NA,1
05776602,980060,1,NA,1
05776602,980090,100,NA,1
05776602,980210,100,NA,1
05776602,980230,100,NA,1
05776602,980281,100,NA,1
05776602,980286,100,NA,1
05776602,980310,100,NA,1
05776602,980330,100,NA,1
05776661,900030,20634,NA,1
05776661,900170,1400,NA,1
05776661,900180,250,NA,1
05776661,980000,22284,NA,1
05776661,980010,1,NA,1
05776661,980020,73,NA,1
05776661,980040,1,NA,1
05776661,980060,1,NA,1
05776661,980090,100,NA,1
05776661,980220,100,NA,1
05776661,980240,100,NA,1
05776661,980281,100,NA,1
05776661,980286,100,NA,1
05776661,980310,100,NA,1
05776661,980330,100,NA,1
05776662,900030,20662,NA,1
05776662,900170,1400,NA,1
05776662,900180,250,NA,1
05776662,980000,22312,NA,1
05776662,980010,1,NA,1
05776662,980020,73,NA,1
05776662,980040,1,NA,1
05776662,980060,1,NA,1
05776662,980090,100,NA,1
05776662,980220,100,NA,1
05776662,980240,100,NA,1
05776662,980281,100,NA,1
05776662,980286,100,NA,1
05776662,980310,100,NA,1
05776662,980330,100,NA,1
05776701,900000,70000,NA,1
05776701,980000,70000,NA,1
05776701,980010,1,NA,1
05776701,980020,41,NA,1
05776701,980030,1,NA,1
05776701,980040,1,NA,1
05776701,980090,100,NA,1
05776701,980210,100,NA,1
05776701,980230,100,NA,1
05776701,980281,100,NA,1
05776701,980286,100,NA,1
05776701,980310,100,NA,1
05776701,980330,100,NA,1
05776702,900000,70000,NA,1
05776702,980000,70000,NA,1
05776702,980010,1,NA,1
05776702,980020,41,NA,1
05776702,980030,1,NA,1
05776702,980040,1,NA,1
05776702,980090,100,NA,1
05776702,980210,100,NA,1
05776702,980230,100,NA,1
05776702,980281,100,NA,1
05776702,980286,100,NA,1
05776702,980310,100,NA,1
05776702,980330,100,NA,1
05776711,900030,25794,NA,1
05776711,900170,3619,NA,1
05776711,900180,126,NA,1
05776711,980000,29538,NA,1
05776711,980010,1,NA,1
05776711,980020,88,T,1
05776711,980060,1,NA,1
05776711,980090,100,NA,1
05776711,980210,100,NA,1
05776711,980240,100,NA,1
05776711,980281,100,NA,1
05776711,980286,100,NA,1
05776711,980300,100,NA,1
05776712,900030,32660,NA,1
05776712,900170,97463,T,1
05776712,900180,72,NA,1
05776712,980000,130195,T,1
05776712,980010,1,NA,1
05776712,980020,88,T,1
05776712,980060,1,NA,1
05776712,980090,100,NA,1
05776712,980210,100,NA,1
05776712,980240,100,NA,1
05776712,980281,100,NA,1
05776712,980286,100,NA,1
05776712,980300,100,NA,1
05776751,800910,805,NA,1
05776751,900000,207155,NA,1
05776751,980000,207155,NA,1
05776751,980010,8,NA,1
05776751,980020,42,NA,1
05776751,980030,4,NA,1
05776751,980040,2,NA,1
05776751,980050,4,NA,1
05776751,980220,100,NA,1
05776751,980260,100,NA,1
05776751,980281,100,NA,1
05776751,980285,100,NA,1
05776751,980310,100,NA,1
05776751,980330,100,NA,1
05776752,800910,805,NA,1
05776752,900000,205210,NA,1
05776752,980000,205210,NA,1
05776752,980010,8,NA,1
05776752,980020,42,NA,1
05776752,980030,4,NA,1
05776752,980040,2,NA,1
05776752,980050,4,NA,1
05776752,980220,100,NA,1
05776752,980260,100,NA,1
05776752,980281,100,NA,1
05776752,980285,100,NA,1
05776752,980310,100,NA,1
05776752,980330,100,NA,1
05776761,800932,11000,NA,1
05776761,900000,120000,NA,1
05776761,900170,8400,NA,1
05776761,980000,128400,NA,1
05776761,980010,1,NA,1
05776761,980020,66,NA,1
05776761,980030,1,NA,1
05776761,980040,1,NA,1
05776761,980060,1,NA,1
05776761,980220,100,NA,1
05776761,980260,100,NA,1
05776761,980281,100,NA,1
05776761,980286,100,NA,1
05776761,980310,100,NA,1
05776761,980330,100,NA,1
05776762,800932,11000,NA,1
05776762,900000,120000,NA,1
05776762,900170,8400,NA,1
05776762,980000,128400,NA,1
05776762,980010,1,NA,1
05776762,980020,66,NA,1
05776762,980030,1,NA,1
05776762,980040,1,NA,1
05776762,980060,1,NA,1
05776762,980220,100,NA,1
05776762,980260,100,NA,1
05776762,980281,100,NA,1
05776762,980286,100,NA,1
05776762,980310,100,NA,1
05776762,980330,100,NA,1
05776781,800932,8000,NA,1
05776781,900000,213000,NA,1
05776781,980000,213000,NA,1
05776781,980010,2,NA,1
05776781,980020,52,NA,1
05776781,980030,2,NA,1
05776781,980040,4,NA,1
05776781,980090,100,NA,1
05776781,980220,100,NA,1
05776781,980230,100,NA,1
05776781,980281,100,NA,1
05776781,980286,100,NA,1
05776781,980310,100,NA,1
05776781,980330,100,NA,1
05776782,800932,8000,NA,1
05776782,900000,213000,NA,1
05776782,980000,213000,NA,1
05776782,980010,2,NA,1
05776782,980020,52,NA,1
05776782,980030,2,NA,1
05776782,980040,4,NA,1
05776782,980090,100,NA,1
05776782,980220,100,NA,1
05776782,980230,100,NA,1
05776782,980281,100,NA,1
05776782,980286,100,NA,1
05776782,980310,100,NA,1
05776782,980330,100,NA,1
05776811,900030,38642,NA,1
05776811,900170,236,NA,1
05776811,900220,200,NA,1
05776811,980000,38877,NA,1
05776811,980010,2,NA,1
05776811,980020,83,NA,1
05776811,980040,1,NA,1
05776811,980060,2,NA,1
05776811,980090,100,NA,1
05776811,980210,100,NA,1
05776811,980240,100,NA,1
05776811,980281,100,NA,1
05776811,980286,100,NA,1
05776811,980310,100,NA,1
05776811,980330,100,NA,1
05776812,900030,40547,NA,1
05776812,900170,758,NA,1
05776812,900220,200,NA,1
05776812,980000,41305,NA,1
05776812,980010,2,NA,1
05776812,980020,83,NA,1
05776812,980040,1,NA,1
05776812,980060,2,NA,1
05776812,980090,100,NA,1
05776812,980210,100,NA,1
05776812,980240,100,NA,1
05776812,980281,100,NA,1
05776812,980286,100,NA,1
05776812,980310,100,NA,1
05776812,980330,100,NA,1
05776821,900000,165964,NA,1
05776821,900180,43,NA,1
05776821,980000,166007,NA,1
05776821,980010,5,NA,1
05776821,980020,44,NA,1
05776821,980030,2,NA,1
05776821,980040,2,NA,1
05776821,980050,2,NA,1
05776821,980090,100,NA,1
05776821,980210,100,NA,1
05776821,980230,100,NA,1
05776821,980270,100,NA,1
05776821,980286,100,NA,1
05776821,980300,100,NA,1
05776821,980330,100,NA,1
05776911,800910,1750,NA,1
05776911,800932,500,NA,1
05776911,900000,35000,NA,1
05776911,900030,7227,NA,1
05776911,900150,900,NA,1
05776911,980000,43127,NA,1
05776911,980010,3,NA,1
05776911,980020,45,NA,1
05776911,980030,1,NA,1
05776911,980040,1,NA,1
05776911,980050,1,NA,1
05776911,980210,100,NA,1
05776911,980260,100,NA,1
05776911,980281,100,NA,1
05776911,980286,100,NA,1
05776911,980310,100,NA,1
05776911,980330,100,NA,1
05776912,800910,1750,NA,1
05776912,800932,500,NA,1
05776912,900000,35000,NA,1
05776912,900030,5094,NA,1
05776912,900150,900,NA,1
05776912,980000,40994,NA,1
05776912,980010,3,NA,1
05776912,980020,45,NA,1
05776912,980030,1,NA,1
05776912,980040,1,NA,1
05776912,980050,1,NA,1
05776912,980210,100,NA,1
05776912,980260,100,NA,1
05776912,980281,100,NA,1
05776912,980286,100,NA,1
05776912,980310,100,NA,1
05776912,980330,100,NA,1
05776921,900000,68483,NA,1
05776921,980000,68483,NA,1
05776921,980010,2,NA,1
05776921,980020,71,NA,1
05776921,980030,1,NA,1
05776921,980060,2,NA,1
05776921,980090,100,NA,1
05776921,980210,100,NA,1
05776921,980250,100,NA,1
05776921,980281,100,NA,1
05776921,980286,100,NA,1
05776921,980310,100,NA,1
05776922,900000,27229,NA,1
05776922,980000,27229,NA,1
05776922,980010,2,NA,1
05776922,980020,71,NA,1
05776922,980030,1,NA,1
05776922,980060,2,NA,1
05776922,980210,100,NA,1
05776922,980260,100,NA,1
05776922,980281,100,NA,1
05776922,980286,100,NA,1
05776922,980310,100,NA,1
05776931,900030,13368,NA,1
05776931,980000,13368,NA,1
05776931,980010,2,NA,1
05776931,980020,63,NA,1
05776931,980040,1,NA,1
05776931,980090,100,NA,1
05776931,980210,100,NA,1
05776931,980240,100,NA,1
05776931,980281,100,NA,1
05776931,980286,100,NA,1
05776931,980310,100,NA,1
05776931,980330,100,NA,1
05776932,900030,13368,NA,1
05776932,980000,13368,NA,1
05776932,980010,2,NA,1
05776932,980020,63,NA,1
05776932,980040,1,NA,1
05776932,980090,100,NA,1
05776932,980210,100,NA,1
05776932,980240,100,NA,1
05776932,980281,100,NA,1
05776932,980286,100,NA,1
05776932,980310,100,NA,1
05776932,980330,100,NA,1
05776951,900030,32866,NA,1
05776951,980000,32866,NA,1
05776951,980010,1,NA,1
05776951,980020,67,NA,1
05776951,980040,1,NA,1
05776951,980060,1,NA,1
05776951,980090,100,NA,1
05776951,980210,100,NA,1
05776951,980240,100,NA,1
05776951,980281,100,NA,1
05776951,980286,100,NA,1
05776951,980310,100,NA,1
05776951,980330,100,NA,1
05776952,900030,30060,NA,1
05776952,980000,30060,NA,1
05776952,980010,1,NA,1
05776952,980020,67,NA,1
05776952,980040,1,NA,1
05776952,980060,1,NA,1
05776952,980090,100,NA,1
05776952,980210,100,NA,1
05776952,980240,100,NA,1
05776952,980281,100,NA,1
05776952,980286,100,NA,1
05776952,980310,100,NA,1
05776952,980330,100,NA,1
05776971,900000,75919,NA,1
05776971,980000,75919,NA,1
05776971,980010,2,NA,1
05776971,980020,36,NA,1
05776971,980030,1,NA,1
05776971,980040,3,NA,1
05776971,980050,1,NA,1
05776971,980090,100,NA,1
05776971,980220,100,NA,1
05776971,980230,100,NA,1
05776971,980281,100,NA,1
05776971,980286,100,NA,1
05776971,980310,100,NA,1
05776971,980330,100,NA,1
05776972,900000,65538,NA,1
05776972,980000,65538,NA,1
05776972,980010,2,NA,1
05776972,980020,36,NA,1
