INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,NUM_VET,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRVG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,URBAN,HISP_REF,HISP2
0.7909832,0.8443528,0.7922658,0.7207522,0.7839,0.775653,0.7699417,05719021,48,D,45,D,1,1,D,01,D,6,D,13,D,16,D,NA,A,2,D,5,D,5,D,0,D,122160,D,103939.675,0,D,9180,D,0,D,NA,A,0,D,12,D,0,D,0,D,120000,D,NA,A,50,D,2160,D,652,D,150,D,1304,D,300,D,NA,A,1,NA,3,D,NA,A,03,D,NA,A,0,D,1,D,0,D,NA,A,4,1,NA,1,D,6,D,3,2,D,1,NA,1,03,2024,1,D,3,D,1,D,2,NA,A,2,D,NA,A,0,D,52,D,201648.506,NA,NA,188886.277,NA,253801.905,176574.248,181191.784,NA,NA,NA,NA,NA,181909.522,NA,NA,NA,0,204503.506,255512.651,NA,207386.535,NA,240579.699,208348.88,NA,NA,209806.437,NA,NA,182628.919,NA,189507.989,NA,NA,199696.334,173958.978,227190.092,NA,297408.077,190648.588,295613.751,207046.279,193047.664,NA,487.01,414.92,2.52,34.59,0,48.51,54.12,0,0,0,13.08,3.56,79.55,8,7.77,0,21.91,0,141.31,72.09,0,0,56.06,26.14,58.81,74.79,62.77,1,D,NA,A,7,D,37,D,571902,NA,A,NA,A,0,D,149248.2,D,142300,146669,122523,152166,182583,402,0,D,0,0,0,0,0,0,D,0,D,180,D,180,180,180,180,180,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,147088.2,D,140140,144509,120363,150006,180423,402,D,2160,D,2160,2160,2160,2160,2160,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,4,1,2,2
0.7637699,0.7765815,0.7540813,0.7702177,0.7480901,0.7499842,0.7691705,05719022,48,D,45,D,1,1,D,01,D,6,D,13,D,16,D,NA,A,2,D,5,D,5,D,0,D,122160,D,103939.675,0,D,9180,D,0,D,NA,A,0,D,12,D,0,D,0,D,120000,D,NA,A,50,D,2160,D,652,D,150,D,1304,D,300,D,NA,A,1,NA,3,D,NA,A,03,D,NA,A,0,D,1,D,0,D,NA,A,4,1,NA,1,D,6,D,3,2,D,1,NA,1,03,2024,1,D,3,D,2,D,2,NA,A,2,D,NA,A,0,D,52,D,201648.506,NA,NA,188886.277,NA,253801.905,176574.248,181191.784,NA,NA,NA,NA,NA,181909.522,NA,NA,NA,0,204503.506,255512.651,NA,207386.535,NA,240579.699,208348.88,NA,NA,209806.437,NA,NA,182628.919,NA,189507.989,NA,NA,199696.334,173958.978,227190.092,NA,297408.077,190648.588,295613.751,207046.279,193047.664,NA,264.9,239.22,0,3.05,88.82,19.58,0,24.08,0,0,0,4.06,2.72,0,2.12,3.3,20.27,0,71.22,25.68,0,0,0,0,0,58.10426,34.44,1,D,NA,A,7,D,37,D,571902,NA,A,NA,A,0,D,137460.6,D,132359,129857,143037,137821,144229,402,0,D,0,0,0,0,0,0,D,0,D,180,D,180,180,180,180,180,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,135300.6,D,130199,127697,140877,135661,142069,402,D,2160,D,2160,2160,2160,2160,2160,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,5,4,1,2,2
0.5823425,0.580817,0.5824167,0.5792472,0.5837482,0.5860954,0.6438329,05719031,32,D,34,D,1,4,D,01,D,5,D,13,D,13,D,NA,A,5,D,3,D,2,D,0,D,89000,D,118175.139,0,D,13617,D,0,D,100,D,0,D,NA,A,0,D,0,D,0,D,NA,A,12,D,0,D,1174,D,270,D,1304,D,300,D,NA,A,1,NA,1,D,8000,D,04,D,NA,A,0,D,1,D,0,D,NA,A,2,1,NA,2,D,1,D,4,2,D,1,NA,1,03,2024,NA,A,2,D,1,D,2,NA,A,2,D,NA,A,0,D,40,D,NA,263560.94,248146.561,NA,228431.856,NA,255456.615,207824.323,NA,NA,NA,210146.715,NA,NA,NA,NA,NA,0,251998.066,237580.118,283343.421,NA,201855.484,NA,NA,NA,288204.152,223883.206,222538.293,215874.642,240719.492,NA,244900.868,183538.497,187610.311,NA,NA,231774.203,NA,262749.009,NA,NA,235744.458,225751.012,NA,191.09587,128.09587,3.56202,10.564,8.22709,3.91657,0,8.18882,0,2.62403,2.44816,10.21624,4.12416,9.17615,7.02519,7.46659,17.13602,4.36308,29.05775,63,13,0,12.86239,0,48,0,36,1,D,NA,A,1,D,41,D,571903,NA,A,NA,A,0,D,89000,D,89000,89000,89000,89000,89000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,13,89000,D,89000,89000,89000,89000,89000,100,89000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,2
0.5811442,0.5796187,0.5812184,0.5780489,0.5825499,0.5848971,0.6426346,05719032,32,D,34,D,1,4,D,01,D,5,D,13,D,13,D,NA,A,5,D,3,D,2,D,0,D,89000,D,118175.139,0,D,13617,D,0,D,100,D,0,D,NA,A,0,D,0,D,0,D,NA,A,12,D,0,D,1174,D,270,D,1304,D,300,D,NA,A,1,NA,1,D,8000,D,04,D,NA,A,0,D,1,D,0,D,NA,A,2,1,NA,2,D,1,D,4,2,D,1,NA,1,03,2024,NA,A,2,D,2,D,2,NA,A,2,D,NA,A,0,D,40,D,NA,263560.94,248146.561,NA,228431.856,NA,255456.615,207824.323,NA,NA,NA,210146.715,NA,NA,NA,NA,NA,0,251998.066,237580.118,283343.421,NA,201855.484,NA,NA,NA,288204.152,223883.206,222538.293,215874.642,240719.492,NA,244900.868,183538.497,187610.311,NA,NA,231774.203,NA,262749.009,NA,NA,235744.458,225751.012,NA,147.00002,145.00002,8.67269,6.73462,0,19.86543,0,0,0,0,6.76165,16.46795,12.16937,9.77969,8.46576,4.16927,13.94349,10.67739,27.29271,2,8,0,0,59.1,0,0,28,1,D,NA,A,1,D,41,D,571903,NA,A,NA,A,0,D,89000,D,89000,89000,89000,89000,89000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,13,89000,D,89000,89000,89000,89000,89000,100,89000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,9,5,1,2,2
0.9379554,0.9381278,0.9374988,0.9373644,0.9383048,0.9377589,0.9609153,05719041,55,D,54,D,1,4,D,01,D,2,D,15,D,13,D,1,D,1,D,2,D,1,D,0,D,350000,D,29846.983,35500,D,25759,D,0,D,NA,A,0,D,NA,A,0,D,0,D,350000,D,60,D,60,D,0,D,326,D,75,D,761,D,175,D,NA,A,1,NA,2,D,NA,A,01,D,NA,A,0,D,0,D,0,D,01,D,2,1,NA,2,D,1,D,1,1,D,2,NA,1,03,2024,NA,A,3,D,1,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,71726.339,45661.388,NA,65969.957,43548.234,NA,45327.399,NA,64720.168,59840.021,NA,NA,NA,44092.095,NA,NA,0,NA,NA,NA,70330.017,68157.862,51927.239,NA,41244.176,NA,NA,NA,65118.872,62429.17,47535.307,69257.94,48329.928,NA,66400.775,63529.084,50037.949,NA,NA,55344.383,NA,58069.815,NA,NA,530.96004,397.79004,19.68354,36.26025,14.62347,11.71971,24.4466,35.21424,22.62276,7.852,7.32572,23.03011,17.93556,23.76379,13.58899,17.96043,39.74729,0,82.01558,133.17,0,0,0,0,0,0,0,1,D,NA,A,0,D,09,D,571904,NA,A,NA,A,0,D,350000,D,350000,350000,350000,350000,350000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,350000,D,350000,350000,350000,350000,350000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,1,4,1,2,2
0.937734,0.9379063,0.9372774,0.9371429,0.9380834,0.9375374,0.9606938,05719042,55,D,54,D,1,4,D,01,D,2,D,15,D,13,D,1,D,1,D,2,D,1,D,0,D,350000,D,29846.983,35500,D,25759,D,0,D,NA,A,0,D,NA,A,0,D,0,D,350000,D,60,D,60,D,0,D,326,D,75,D,761,D,175,D,NA,A,1,NA,2,D,NA,A,01,D,NA,A,0,D,0,D,0,D,01,D,2,1,NA,2,D,1,D,1,1,D,2,NA,1,03,2024,NA,A,3,D,2,D,2,NA,A,NA,A,NA,A,52,D,52,D,NA,71726.339,45661.388,NA,65969.957,43548.234,NA,45327.399,NA,64720.168,59840.021,NA,NA,NA,44092.095,NA,NA,0,NA,NA,NA,70330.017,68157.862,51927.239,NA,41244.176,NA,NA,NA,65118.872,62429.17,47535.307,69257.94,48329.928,NA,66400.775,63529.084,50037.949,NA,NA,55344.383,NA,58069.815,NA,NA,379.04999,54.99999,0,7.65638,0,0,0,8.26119,0,0,0,0,0,2.4569,3.5554,4.16355,18.90498,3.71212,6.28947,324.05,100,0,0,0,0,0,0,1,D,NA,A,0,D,09,D,571904,NA,A,NA,A,0,D,350000,D,350000,350000,350000,350000,350000,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,350000,D,350000,350000,350000,350000,350000,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,1,4,1,2,2
0.8789098,0.8746202,0.8760425,0.8762461,0.8781155,0.8764339,0.9095027,05719071,81,D,NA,A,1,2,D,01,D,8,D,16,D,NA,A,NA,A,NA,A,1,D,8,D,0,D,209896,D,39427.77,0,D,0,D,0,D,NA,A,0,D,NA,A,30896,D,0,D,0,D,NA,A,NA,A,0,D,826,D,190,D,870,D,200,D,NA,A,5,NA,0,D,300,D,NA,A,NA,A,0,D,0,D,1,D,NA,A,4,NA,A,2,D,6,D,4,1,D,NA,A,1,03,2024,1,D,2,D,1,D,2,NA,A,1,D,NA,A,0,D,NA,A,NA,NA,71991.983,81692.648,NA,86125.498,NA,81604.277,60591.119,NA,NA,NA,79610.05,NA,NA,NA,NA,0,NA,65110.495,62326.491,73770.036,NA,72046.97,NA,NA,NA,76415.451,76775.541,76765.07,65693.519,92796.759,NA,72632.242,69832.843,65245.389,NA,NA,70506.98,NA,89274.192,NA,NA,72617.033,88931.609,136.04,136.04,0,22.96,0,0,0,0,41.08,0,0,0,13.24,12.92,13.28,1.7,0,0,30.86,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,06,D,571907,NA,A,NA,A,0,D,209896,D,209896,209896,209896,209896,209896,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,30896,D,30896,30896,30896,30896,30896,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,77000,D,77000,77000,77000,77000,77000,100,77000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,102000,D,102000,102000,102000,102000,102000,100,102000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,9,1,1,2,NA
0.8786172,0.8743276,0.87575,0.8759535,0.877604,0.8761413,0.9092102,05719072,81,D,NA,A,1,2,D,01,D,8,D,16,D,NA,A,NA,A,NA,A,1,D,8,D,0,D,209896,D,39427.77,0,D,0,D,0,D,NA,A,0,D,NA,A,30896,D,0,D,0,D,NA,A,NA,A,0,D,826,D,190,D,870,D,200,D,NA,A,5,NA,0,D,300,D,NA,A,NA,A,0,D,0,D,1,D,NA,A,4,NA,A,2,D,1,D,4,1,D,NA,A,1,03,2024,1,D,2,D,2,D,2,NA,A,1,D,NA,A,0,D,NA,A,NA,NA,71991.983,81692.648,NA,86125.498,NA,81604.277,60591.119,NA,NA,NA,79610.05,NA,NA,NA,NA,0,NA,65110.495,62326.491,73770.036,NA,72046.97,NA,NA,NA,76415.451,76775.541,76765.07,65693.519,92796.759,NA,72632.242,69832.843,65245.389,NA,NA,70506.98,NA,89274.192,NA,NA,72617.033,88931.609,94.57,94.57,1.5,2.48,0,0,0,40.98,4.15,0,0,0,22.29,6.6,1.7,0,0,0,14.87,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,06,D,571907,NA,A,NA,A,0,D,209896,D,209896,209896,209896,209896,209896,100,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,30896,D,30896,30896,30896,30896,30896,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,16,0,D,0,0,0,0,0,100,0,NA,A,NA,A,77000,D,77000,77000,77000,77000,77000,100,77000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,102000,D,102000,102000,102000,102000,102000,100,102000,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,D,A,A,D,A,9,1,1,2,NA
0.6867883,0.4120525,0.8094874,0.7146418,0.7453311,0.552255,0.0791769,05719091,40,D,NA,A,1,1,D,01,D,1,D,15,D,NA,A,1,D,NA,A,1,D,8,D,0,D,0,D,33704.652,0,D,0,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,40,D,NA,A,0,D,870,D,200,D,1304,D,300,D,NA,A,1,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,03,D,2,NA,A,2,D,1,D,4,2,D,NA,A,1,03,2024,1,D,2,D,1,D,2,NA,A,NA,A,NA,A,52,D,NA,A,NA,NA,NA,NA,64352.472,NA,NA,NA,NA,NA,79414.15,58682.209,86042.358,NA,82900.154,NA,NA,0,NA,71057.651,71615.141,77812.82,79740.152,67117.828,NA,68924.418,65595.642,75803.059,NA,NA,78868.463,NA,77854.351,NA,NA,74616.466,82094.615,NA,68409.724,74978.315,NA,62119.802,NA,72628.802,81439.732,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,1,D,NA,A,0,D,32,A,571909,NA,A,NA,A,0,D,110317.6,D,81639,129040,120875,161971,58063,201,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,110317.6,D,81639,129040,120875,161971,58063,201,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,8,5,1,2,NA
0.4075894,0.4698517,0.42027,0.3084203,0.4138972,0.4367336,0.0960465,05719092,40,D,NA,A,1,1,D,01,D,1,D,15,D,NA,A,1,D,NA,A,1,D,8,D,0,D,0,D,33704.652,0,D,0,D,0,D,NA,A,0,D,NA,A,0,D,0,D,0,D,40,D,NA,A,0,D,870,D,200,D,1304,D,300,D,NA,A,1,NA,1,D,NA,A,NA,A,NA,A,0,D,0,D,0,D,03,D,2,NA,A,2,D,1,D,4,2,D,NA,A,1,03,2024,1,D,2,D,2,D,2,NA,A,NA,A,NA,A,52,D,NA,A,NA,NA,NA,NA,64352.472,NA,NA,NA,NA,NA,79414.15,58682.209,86042.358,NA,82900.154,NA,NA,0,NA,71057.651,71615.141,77812.82,79740.152,67117.828,NA,68924.418,65595.642,75803.059,NA,NA,78868.463,NA,77854.351,NA,NA,74616.466,82094.615,NA,68409.724,74978.315,NA,62119.802,NA,72628.802,81439.732,66.08,66.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.08,0,0,0,0,0,0,0,0,1,D,NA,A,0,D,32,A,571909,NA,A,NA,A,0,D,58472.6,D,60168,58304,45922,60000,67969,201,0,D,0,0,0,0,0,0,D,0,D,NA,A,NA,NA,NA,NA,NA,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,58472.6,D,60168,58304,45922,60000,67969,201,D,0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,201,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,15,0,D,0,0,0,0,0,100,0,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,D,A,A,A,A,A,8,5,1,2,NA
