OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
01,40,52,4,1,NA,NA,1,1,D,D,D,A,A,D,05778911,49,D,7953,D,5131,D,NA,A,1,5,D,1754,D,155,D,NA,A,6885,D,1,100,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,90000,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,7953,D,5131,D,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,90000.0,D,90000,90000,90000,90000,90000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,101,1,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,45,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05778911,49,D,NA,A,NA,A,NA,A,2,4,D,200,D,NA,A,NA,A,367,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,4800,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,4800.0,D,4800,4800,4800,4800,4800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,5,NA,3,1,2,A,D,A,A,D,A,05778911,18,D,NA,A,NA,A,NA,A,3,4,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
01,40,52,4,1,NA,NA,1,1,D,D,D,A,A,D,05778912,49,D,7953,D,5131,D,NA,A,1,5,D,1754,D,155,D,NA,A,6885,D,1,100,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,90000,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,7953,D,5131,D,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,90000.0,D,90000,90000,90000,90000,90000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,101,1,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,45,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05778912,49,D,NA,A,NA,A,NA,A,2,4,D,200,D,NA,A,NA,A,367,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,4800,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,4800.0,D,4800,4800,4800,4800,4800,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,5,NA,3,1,2,A,D,A,A,D,A,05778912,18,D,NA,A,NA,A,NA,A,3,4,D,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,D,NA,A,NA,A,0,D,2,D,3,D,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,920,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,NA,2,D
NA,NA,0,NA,2,NA,1,1,2,A,D,A,A,D,A,05778931,82,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,C,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,NA,C,NA,A,2,D,NA,A,12,D,0,D,NA,A,3,D,2,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,31819.0,D,30000,27672,41916,34128,25380,2651.6,D,2500,2306,3493,2844,2115,201,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,C,NA,B,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,2,NA,1,1,2,A,D,A,A,D,A,05778932,82,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,C,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,NA,C,NA,A,2,D,NA,A,12,D,0,D,NA,A,3,D,2,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,25423.0,D,26076,10824,33780,30156,26280,2118.6,D,2173,902,2815,2513,2190,201,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,C,NA,B,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
01,45,52,1,1,NA,NA,1,1,D,D,D,A,A,D,05778951,42,D,NA,A,NA,A,NA,A,1,8,D,41254,T,NA,A,58866,T,22330,T,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,467524,T,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,356271.2,T,356271,356271,356271,356271,356271,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
03,50,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05778951,41,D,NA,A,NA,A,NA,A,2,7,D,7000,D,NA,A,58866,T,12918,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,170000,D,NA,A,0,D,2,D,3,D,NA,A,6,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,170000.0,D,170000,170000,170000,170000,170000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,NA,NA,5,NA,NA,1,2,A,A,A,A,A,A,05778951,10,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
01,45,52,1,1,NA,NA,1,1,D,D,D,A,A,D,05778952,42,D,NA,A,NA,A,NA,A,1,8,D,41254,T,NA,A,58866,T,22330,T,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,467524,T,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,356271.2,T,356271,356271,356271,356271,356271,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,101,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
03,50,52,1,1,NA,NA,1,2,D,D,D,A,A,D,05778952,41,D,NA,A,NA,A,NA,A,2,7,D,7000,D,NA,A,58866,T,12918,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,170000,D,NA,A,0,D,2,D,3,D,NA,A,6,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,170000.0,D,170000,170000,170000,170000,170000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,NA,NA,5,NA,NA,1,2,A,A,A,A,A,A,05778952,10,D,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,3,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,A
10,36,52,3,5,NA,NA,1,2,D,D,D,A,A,D,05779001,36,D,NA,B,NA,A,NA,A,1,6,D,2000,D,NA,C,NA,A,3290,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,43000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,43000.0,D,43000,43000,43000,43000,43000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
07,40,52,1,5,NA,NA,1,1,D,D,D,A,A,D,05779001,37,D,NA,A,NA,A,NA,A,0,5,D,NA,C,NA,A,NA,A,5738,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,75000,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,75000.0,D,75000,75000,75000,75000,75000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,107,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,36,52,3,5,NA,NA,1,2,D,D,D,A,A,D,05779002,36,D,NA,B,NA,A,NA,A,1,6,D,2000,D,NA,C,NA,A,3290,D,1,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,43000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,43000.0,D,43000,43000,43000,43000,43000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
07,40,52,1,5,NA,NA,1,1,D,D,D,A,A,D,05779002,37,D,NA,A,NA,A,NA,A,0,5,D,NA,C,NA,A,NA,A,5738,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,75000,D,NA,A,0,D,2,D,3,D,NA,A,1,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,75000.0,D,75000,75000,75000,75000,75000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,107,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05779021,80,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,108,D,NA,A,2,D,NA,A,12,D,3392,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,3392.0,D,3392,3392,3392,3392,3392,108.0,D,108,108,108,108,108,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05779021,80,D,NA,A,NA,A,NA,A,2,5,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,350,D,NA,A,2,D,NA,A,12,D,6296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,6296.0,D,6296,6296,6296,6296,6296,350.0,D,350,350,350,350,350,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05779022,80,D,NA,A,NA,A,NA,A,1,7,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,108,D,NA,A,2,D,NA,A,12,D,3392,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,3392.0,D,3392,3392,3392,3392,3392,108.0,D,108,108,108,108,108,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05779022,80,D,NA,A,NA,A,NA,A,2,5,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,350,D,NA,A,2,D,NA,A,12,D,6296,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,6296.0,D,6296,6296,6296,6296,6296,350.0,D,350,350,350,350,350,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
03,40,52,1,3,NA,NA,1,2,D,D,D,A,A,D,05779061,56,D,NA,A,NA,B,NA,A,1,7,D,2769,D,NA,A,NA,C,5508,D,1,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,72000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,72000.0,D,72000,72000,72000,72000,72000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,16,52,1,5,NA,NA,1,1,D,D,D,A,A,D,05779061,24,D,NA,A,NA,A,NA,A,3,4,D,NA,C,NA,A,NA,A,1836,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,2,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,27481.2,D,26096,27450,28208,26842,28810,301,NA,A,NA,A,NA,A,NA,A,05,D,24000,D,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
03,40,52,1,3,NA,NA,1,2,D,D,D,A,A,D,05779062,56,D,NA,A,NA,B,NA,A,1,7,D,2769,D,NA,A,NA,C,5508,D,1,NA,C,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,72000,D,NA,A,0,D,2,D,3,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,B,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,72000.0,D,72000,72000,72000,72000,72000,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,103,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
10,16,52,1,5,NA,NA,1,1,D,D,D,A,A,D,05779062,24,D,NA,A,NA,A,NA,A,3,4,D,NA,C,NA,A,NA,A,1836,D,2,NA,A,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,2,D,NA,C,NA,A,0,D,2,D,2,D,NA,A,2,D,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,25407.2,D,23634,24150,25956,29426,23870,301,NA,A,NA,A,NA,A,NA,A,05,D,24000,D,NA,A,110,2,D,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,2,D,1,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05779091,76,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1333,D,NA,A,2,D,NA,A,12,D,18092,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,18092.0,D,18092,18092,18092,18092,18092,1333.0,D,1333,1333,1333,1333,1333,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05779091,78,D,NA,A,NA,A,NA,A,2,5,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,3036,D,NA,A,2,D,NA,A,12,D,38528,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,38528.0,D,38528,38528,38528,38528,38528,3036.0,D,3036,3036,3036,3036,3036,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,2,A,D,A,A,D,A,05779092,76,D,NA,A,NA,A,NA,A,1,5,D,NA,A,NA,A,NA,A,NA,A,1,NA,A,NA,A,NA,A,NA,A,NA,A,1333,D,NA,A,2,D,NA,A,12,D,18092,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,18092.0,D,18092,18092,18092,18092,18092,1333.0,D,1333,1333,1333,1333,1333,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
NA,NA,0,NA,1,NA,1,1,1,A,D,A,A,D,A,05779092,78,D,NA,A,NA,A,NA,A,2,5,D,NA,A,NA,A,NA,A,NA,A,2,NA,A,NA,A,NA,A,NA,A,NA,A,3036,D,NA,A,2,D,NA,A,12,D,38528,D,NA,A,3,D,1,D,NA,A,2,1,D,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,38528.0,D,38528,38528,38528,38528,38528,3036.0,D,3036,3036,3036,3036,3036,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,NA,NA,NA,NA,100,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,NA,A,930,NA,A,2,D,NA,A,NA,A,NA,A,NA,NA,NA,NA,NA,100,NA,A,1,D,NA,2,D
